sido,sigungu,year,month,경상자,부상,부상신고자,사고,사망,중상자
전남,화순군,2023,12,2,3,0,2,0,1
전남,화순군,2024,1,2,3,0,3,0,1
전남,화순군,2024,2,1,2,0,2,0,1
전남,화순군,2024,3,4,6,1,5,0,1
전남,화순군,2024,4,4,4,0,4,0,0
전남,화순군,2024,5,1,2,0,2,0,1
전남,화순군,2024,6,1,6,0,6,0,5
전남,화순군,2024,7,2,4,0,4,0,2
전남,화순군,2024,8,3,5,0,4,0,2
전남,화순군,2024,9,1,3,0,3,0,2
전남,화순군,2024,10,3,8,0,9,1,5
전남,화순군,2024,11,1,3,0,3,0,2
전남,화순군,2024,12,3,5,0,6,1,2
전북,고창군,2022,1,0,0,0,0,0,0
전북,고창군,2022,2,3,4,0,4,0,1
전북,고창군,2022,3,0,1,0,1,0,1
전북,고창군,2022,4,1,3,0,3,0,2
전북,고창군,2022,5,0,2,0,2,0,2
전북,고창군,2022,6,1,2,0,2,0,1
전북,고창군,2022,7,0,2,0,2,0,2
전북,고창군,2022,8,0,1,0,1,0,1
전북,고창군,2022,9,3,3,0,3,0,0
전북,고창군,2022,10,2,2,0,2,0,0
전북,고창군,2022,11,0,1,0,3,2,1
전북,고창군,2022,12,1,2,0,2,0,1
전북,고창군,2023,1,0,0,0,0,0,0
전북,고창군,2023,2,0,1,0,2,1,1
전북,고창군,2023,3,2,2,0,2,0,0
전북,고창군,2023,4,1,1,0,1,0,0
전북,고창군,2023,5,2,2,0,3,1,0
전북,고창군,2023,6,1,4,0,4,0,3
전북,고창군,2023,7,0,1,0,1,0,1
전북,고창군,2023,8,0,0,0,2,2,0
전북,고창군,2023,9,1,4,0,4,0,3
전북,고창군,2023,10,0,3,0,4,1,3
전북,고창군,2023,11,3,4,0,5,1,1
전북,고창군,2023,12,0,1,0,1,0,1
전북,고창군,2024,1,0,2,0,3,1,2
전북,고창군,2024,2,0,0,0,1,1,0
전북,고창군,2024,3,0,0,0,0,0,0
전북,고창군,2024,4,1,2,0,2,0,1
전북,고창군,2024,5,2,5,0,4,0,3
전북,고창군,2024,6,2,2,0,2,0,0
전북,고창군,2024,7,3,3,0,3,0,0
전북,고창군,2024,8,1,4,0,4,0,3
전북,고창군,2024,9,1,1,0,1,0,0
전북,고창군,2024,10,1,2,0,2,0,1
전북,고창군,2024,11,0,4,0,6,2,4
전북,고창군,2024,12,3,3,0,3,0,0
전북,군산시,2022,1,11,21,2,21,0,8
전북,군산시,2022,2,6,13,2,13,0,5
전북,군산시,2022,3,11,18,3,18,0,4
전북,군산시,2022,4,9,16,1,17,1,6
전북,군산시,2022,5,13,15,0,16,1,2
전북,군산시,2022,6,14,21,4,23,2,3
전북,군산시,2022,7,14,22,2,22,1,6
전북,군산시,2022,8,14,26,0,26,2,12
전북,군산시,2022,9,13,23,1,24,1,9
전북,군산시,2022,10,17,25,0,25,1,8
전북,군산시,2022,11,12,21,5,22,1,4
전북,군산시,2022,12,7,13,2,13,0,4
전북,군산시,2023,1,10,16,2,15,0,4
전북,군산시,2023,2,11,14,0,14,0,3
전북,군산시,2023,3,8,15,2,15,0,5
전북,군산시,2023,4,12,22,2,22,0,8
전북,군산시,2023,5,9,18,0,16,0,9
전북,군산시,2023,6,3,14,4,14,0,7
전북,군산시,2023,7,5,15,5,17,2,5
전북,군산시,2023,8,12,20,2,19,1,6
전북,군산시,2023,9,6,16,5,14,0,5
전북,군산시,2023,10,6,12,3,15,3,3
전북,군산시,2023,11,13,23,4,23,2,6
전북,군산시,2023,12,7,15,3,15,0,5
전북,군산시,2024,1,10,16,2,16,0,4
전북,군산시,2024,2,12,25,5,26,1,8
전북,군산시,2024,3,8,11,0,11,0,3
전북,군산시,2024,4,10,14,1,15,2,3
전북,군산시,2024,5,16,22,0,22,0,6
전북,군산시,2024,6,12,24,4,24,3,8
전북,군산시,2024,7,6,12,2,12,1,4
전북,군산시,2024,8,6,12,1,12,0,5
전북,군산시,2024,9,9,17,4,17,0,4
전북,군산시,2024,10,12,26,3,27,1,11
전북,군산시,2024,11,10,23,8,25,4,5
전북,군산시,2024,12,16,27,1,27,2,10
전북,김제시,2022,1,0,1,0,1,0,1
전북,김제시,2022,2,4,5,0,5,0,1
전북,김제시,2022,3,1,3,0,3,0,2
전북,김제시,2022,4,2,5,0,6,1,3
전북,김제시,2022,5,7,8,0,7,0,1
전북,김제시,2022,6,2,3,0,3,0,1
전북,김제시,2022,7,1,6,0,6,0,5
전북,김제시,2022,8,3,7,1,6,0,3
전북,김제시,2022,9,5,9,0,8,1,4
전북,김제시,2022,10,3,7,0,7,0,4
전북,김제시,2022,11,1,6,0,6,0,5
전북,김제시,2022,12,0,2,0,2,0,2
전북,김제시,2023,1,2,3,0,4,1,1
전북,김제시,2023,2,0,2,0,2,0,2
전북,김제시,2023,3,1,5,0,5,0,4
전북,김제시,2023,4,3,4,0,4,0,1
전북,김제시,2023,5,2,3,0,3,0,1
전북,김제시,2023,6,2,5,0,4,0,3
전북,김제시,2023,7,5,5,0,5,0,0
전북,김제시,2023,8,2,4,0,5,1,2
전북,김제시,2023,9,2,8,0,6,0,6
전북,김제시,2023,10,2,5,0,6,1,3
전북,김제시,2023,11,4,8,0,8,0,4
전북,김제시,2023,12,1,7,0,6,1,6
전북,김제시,2024,1,3,5,0,5,0,2
전북,김제시,2024,2,0,4,0,1,0,4
전북,김제시,2024,3,3,7,0,7,0,4
전북,김제시,2024,4,2,7,0,7,0,5
전북,김제시,2024,5,5,8,1,7,0,2
전북,김제시,2024,6,2,3,0,3,0,1
전북,김제시,2024,7,0,3,0,4,1,3
전북,김제시,2024,8,1,2,0,2,0,1
전북,김제시,2024,9,6,9,0,9,0,3
전북,김제시,2024,10,4,10,0,10,0,6
전북,김제시,2024,11,3,5,0,6,1,2
전북,김제시,2024,12,4,7,0,8,1,3
전북,남원시,2022,1,0,0,0,1,1,0
전북,남원시,2022,2,0,1,0,1,0,1
전북,남원시,2022,3,0,1,0,1,0,1
전북,남원시,2022,4,1,2,0,2,0,1
전북,남원시,2022,5,2,4,0,4,0,2
전북,남원시,2022,6,2,6,0,7,1,4
전북,남원시,2022,7,5,6,0,6,1,1
전북,남원시,2022,8,0,2,0,2,0,2
전북,남원시,2022,9,4,4,0,4,0,0
전북,남원시,2022,10,3,6,0,6,0,3
전북,남원시,2022,11,4,9,0,9,0,5
전북,남원시,2022,12,2,3,0,3,0,1
전북,남원시,2023,1,1,6,0,5,0,5
전북,남원시,2023,2,4,5,0,5,0,1
전북,남원시,2023,3,2,3,0,3,0,1
전북,남원시,2023,4,3,4,0,3,0,1
전북,남원시,2023,5,5,13,0,13,1,8
전북,남원시,2023,6,2,3,0,3,0,1
전북,남원시,2023,7,1,2,0,4,2,1
전북,남원시,2023,8,3,4,0,5,1,1
전북,남원시,2023,9,1,3,1,5,2,1
전북,남원시,2023,10,0,8,0,8,0,8
전북,남원시,2023,11,1,3,0,3,0,2
전북,남원시,2023,12,2,6,0,8,2,4
전북,남원시,2024,1,0,5,0,5,0,5
전북,남원시,2024,2,0,4,0,4,0,4
전북,남원시,2024,3,4,6,0,5,1,2
전북,남원시,2024,4,2,6,0,6,0,4
전북,남원시,2024,5,1,8,1,9,1,6
전북,남원시,2024,6,3,5,0,5,0,2
전북,남원시,2024,7,1,1,0,1,0,0
전북,남원시,2024,8,3,7,0,7,0,4
전북,남원시,2024,9,1,8,0,7,0,7
전북,남원시,2024,10,0,1,0,1,0,1
전북,남원시,2024,11,2,6,1,6,0,3
전북,남원시,2024,12,2,4,0,4,0,2
전북,무주군,2022,1,1,1,0,1,0,0
전북,무주군,2022,2,0,1,0,1,0,1
전북,무주군,2022,3,0,1,0,1,0,1
전북,무주군,2022,4,0,2,0,4,2,2
전북,무주군,2022,5,0,1,0,1,0,1
전북,무주군,2022,6,0,1,0,1,0,1
전북,무주군,2022,7,0,1,0,1,0,1
전북,무주군,2022,8,2,2,0,2,0,0
전북,무주군,2022,9,2,2,0,2,0,0
전북,무주군,2022,10,0,1,0,1,0,1
전북,무주군,2022,11,1,1,0,1,0,0
전북,무주군,2022,12,0,0,0,0,0,0
전북,무주군,2023,1,2,2,0,1,0,0
전북,무주군,2023,2,0,0,0,0,0,0
전북,무주군,2023,3,0,0,0,0,0,0
전북,무주군,2023,4,1,2,0,2,0,1
전북,무주군,2023,5,0,0,0,0,0,0
전북,무주군,2023,6,0,1,0,1,0,1
전북,무주군,2023,7,0,0,0,1,1,0
전북,무주군,2023,8,0,0,0,0,0,0
전북,무주군,2023,9,0,1,0,1,0,1
전북,무주군,2023,10,1,2,0,2,0,1
전북,무주군,2023,11,0,1,0,1,0,1
전북,무주군,2023,12,0,0,0,0,0,0
전북,무주군,2024,1,1,2,0,2,0,1
전북,무주군,2024,2,1,1,0,1,0,0
전북,무주군,2024,3,1,1,0,1,0,0
전북,무주군,2024,4,0,1,0,1,0,1
전북,무주군,2024,5,0,0,0,0,0,0
전북,무주군,2024,6,0,0,0,0,0,0
전북,무주군,2024,7,1,2,0,2,0,1
전북,무주군,2024,8,0,3,0,3,0,3
전북,무주군,2024,9,1,2,0,3,1,1
전북,무주군,2024,10,0,0,0,0,0,0
전북,무주군,2024,11,0,0,0,0,0,0
전북,무주군,2024,12,0,1,0,1,0,1
전북,부안군,2022,1,1,4,0,3,0,3
전북,부안군,2022,2,1,1,0,1,0,0
전북,부안군,2022,3,1,3,0,4,1,2
전북,부안군,2022,4,1,2,0,2,0,1
전북,부안군,2022,5,2,3,0,3,0,1
전북,부안군,2022,6,0,1,0,2,1,1
전북,부안군,2022,7,1,2,0,2,0,1
전북,부안군,2022,8,2,5,0,6,1,3
전북,부안군,2022,9,1,2,0,2,0,1
전북,부안군,2022,10,2,4,0,4,0,2
전북,부안군,2022,11,0,3,0,4,1,3
전북,부안군,2022,12,0,0,0,0,0,0
전북,부안군,2023,1,0,0,0,0,0,0
전북,부안군,2023,2,2,2,0,2,0,0
전북,부안군,2023,3,1,3,0,3,0,2
전북,부안군,2023,4,2,4,0,4,0,2
전북,부안군,2023,5,1,3,0,3,0,2
전북,부안군,2023,6,1,1,0,1,0,0
전북,부안군,2023,7,1,2,0,2,0,1
전북,부안군,2023,8,1,3,0,3,0,2
전북,부안군,2023,9,3,4,0,4,0,1
전북,부안군,2023,10,2,5,0,6,1,3
전북,부안군,2023,11,0,2,0,2,0,2
전북,부안군,2023,12,3,5,0,5,0,2
전북,부안군,2024,1,0,0,0,0,0,0
전북,부안군,2024,2,2,2,0,2,0,0
전북,부안군,2024,3,1,4,0,4,0,3
전북,부안군,2024,4,1,5,0,5,0,4
전북,부안군,2024,5,2,2,0,2,0,0
전북,부안군,2024,6,0,0,0,1,1,0
전북,부안군,2024,7,0,2,0,2,0,2
전북,부안군,2024,8,0,2,0,2,0,2
전북,부안군,2024,9,1,4,0,5,1,3
전북,부안군,2024,10,0,3,0,3,0,3
전북,부안군,2024,11,3,6,0,6,0,3
전북,부안군,2024,12,2,3,0,3,0,1
전북,순창군,2022,1,2,3,0,3,0,1
전북,순창군,2022,2,0,0,0,1,1,0
전북,순창군,2022,3,1,1,0,1,0,0
전북,순창군,2022,4,0,0,0,0,0,0
전북,순창군,2022,5,0,1,1,2,1,0
전북,순창군,2022,6,1,1,0,1,0,0
전북,순창군,2022,7,0,1,0,2,1,1
전북,순창군,2022,8,3,4,0,4,1,1
전북,순창군,2022,9,0,1,0,1,0,1
전북,순창군,2022,10,2,2,0,2,0,0
전북,순창군,2022,11,0,0,0,0,0,0
전북,순창군,2022,12,0,1,0,1,0,1
전북,순창군,2023,1,1,1,0,1,0,0
전북,순창군,2023,2,0,4,0,5,1,4
전북,순창군,2023,3,0,0,0,0,0,0
전북,순창군,2023,4,0,1,0,1,0,1
전북,순창군,2023,5,0,0,0,0,0,0
전북,순창군,2023,6,0,1,0,1,0,1
전북,순창군,2023,7,0,1,0,1,0,1
전북,순창군,2023,8,0,0,0,0,0,0
전북,순창군,2023,9,0,1,0,1,0,1
전북,순창군,2023,10,0,3,0,3,0,3
전북,순창군,2023,11,0,1,0,1,0,1
전북,순창군,2023,12,0,0,0,0,0,0
전북,순창군,2024,1,0,1,0,1,0,1
전북,순창군,2024,2,0,0,0,0,0,0
전북,순창군,2024,3,0,0,0,0,0,0
전북,순창군,2024,4,0,1,0,1,0,1
전북,순창군,2024,5,0,0,0,0,0,0
전북,순창군,2024,6,0,0,0,1,1,0
전북,순창군,2024,7,1,1,0,1,0,0
전북,순창군,2024,8,1,3,0,3,0,2
전북,순창군,2024,9,0,1,0,1,0,1
전북,순창군,2024,10,0,0,0,0,0,0
전북,순창군,2024,11,1,1,0,1,0,0
전북,순창군,2024,12,1,3,0,3,0,2
전북,완주군,2022,1,1,3,0,3,0,2
전북,완주군,2022,2,0,0,0,0,0,0
전북,완주군,2022,3,2,3,0,3,0,1
전북,완주군,2022,4,1,3,0,4,1,2
전북,완주군,2022,5,0,3,1,4,1,2
전북,완주군,2022,6,1,2,0,2,0,1
전북,완주군,2022,7,3,4,0,4,1,1
전북,완주군,2022,8,0,3,0,4,1,3
전북,완주군,2022,9,0,1,0,1,0,1
전북,완주군,2022,10,1,1,0,1,0,0
전북,완주군,2022,11,1,3,0,3,0,2
전북,완주군,2022,12,1,4,0,5,1,3
전북,완주군,2023,1,3,5,0,5,1,2
전북,완주군,2023,2,2,4,0,5,1,2
전북,완주군,2023,3,2,3,0,3,0,1
전북,완주군,2023,4,1,1,0,1,0,0
전북,완주군,2023,5,3,6,1,5,2,2
전북,완주군,2023,6,2,2,0,2,0,0
전북,완주군,2023,7,0,0,0,0,0,0
전북,완주군,2023,8,0,2,0,3,1,2
전북,완주군,2023,9,1,2,0,2,0,1
전북,완주군,2023,10,1,3,0,3,0,2
전북,완주군,2023,11,1,5,0,8,3,4
전북,완주군,2023,12,1,2,0,3,1,1
전북,완주군,2024,1,1,3,0,5,2,2
전북,완주군,2024,2,0,1,0,1,0,1
전북,완주군,2024,3,1,4,1,4,0,2
전북,완주군,2024,4,0,1,0,1,0,1
전북,완주군,2024,5,1,1,0,2,1,0
전북,완주군,2024,6,0,4,0,4,0,4
전북,완주군,2024,7,3,4,0,3,0,1
전북,완주군,2024,8,2,4,0,3,0,2
전북,완주군,2024,9,2,6,0,6,1,4
전북,완주군,2024,10,2,2,0,2,0,0
전북,완주군,2024,11,2,5,0,5,0,3
전북,완주군,2024,12,2,5,0,6,1,3
전북,익산시,2022,1,10,20,1,20,0,9
전북,익산시,2022,2,2,11,2,10,0,7
전북,익산시,2022,3,12,15,0,14,1,3
전북,익산시,2022,4,8,16,0,17,2,8
전북,익산시,2022,5,9,19,0,18,1,10
전북,익산시,2022,6,9,12,0,14,2,3
전북,익산시,2022,7,8,14,0,14,1,6
전북,익산시,2022,8,5,13,0,13,1,8
전북,익산시,2022,9,6,11,0,11,0,5
전북,익산시,2022,10,8,14,0,15,1,6
전북,익산시,2022,11,8,13,0,13,0,5
전북,익산시,2022,12,8,15,1,15,2,6
전북,익산시,2023,1,10,19,1,18,1,8
전북,익산시,2023,2,12,16,0,16,0,4
전북,익산시,2023,3,13,18,0,17,0,5
전북,익산시,2023,4,7,12,1,13,1,4
전북,익산시,2023,5,9,19,0,20,2,10
전북,익산시,2023,6,4,9,0,10,1,5
전북,익산시,2023,7,11,18,0,18,0,7
전북,익산시,2023,8,8,11,0,11,0,3
전북,익산시,2023,9,0,6,0,6,0,6
전북,익산시,2023,10,7,17,1,16,0,9
전북,익산시,2023,11,12,22,0,21,0,10
전북,익산시,2023,12,9,17,0,17,0,8
전북,익산시,2024,1,9,18,0,18,2,9
전북,익산시,2024,2,8,10,1,12,2,1
전북,익산시,2024,3,9,20,0,19,0,11
전북,익산시,2024,4,7,17,1,18,1,9
전북,익산시,2024,5,8,13,1,12,0,4
전북,익산시,2024,6,3,6,0,7,2,3
전북,익산시,2024,7,7,13,0,12,0,6
전북,익산시,2024,8,7,13,0,12,0,6
전북,익산시,2024,9,10,20,1,18,0,9
전북,익산시,2024,10,6,14,1,14,0,7
전북,익산시,2024,11,11,20,0,19,0,9
전북,익산시,2024,12,11,18,1,18,2,6
전북,임실군,2022,1,0,0,0,0,0,0
전북,임실군,2022,2,1,1,0,1,0,0
전북,임실군,2022,3,0,0,0,0,0,0
전북,임실군,2022,4,0,1,0,1,0,1
전북,임실군,2022,5,1,3,1,3,0,1
전북,임실군,2022,6,0,0,0,0,0,0
전북,임실군,2022,7,0,1,0,1,0,1
전북,임실군,2022,8,0,2,0,2,0,2
전북,임실군,2022,9,0,1,0,1,0,1
전북,임실군,2022,10,0,2,0,3,1,2
전북,임실군,2022,11,0,1,0,1,0,1
전북,임실군,2022,12,1,1,0,1,0,0
전북,임실군,2023,1,0,0,0,0,0,0
전북,임실군,2023,2,0,0,0,0,0,0
전북,임실군,2023,3,0,1,0,2,1,1
전북,임실군,2023,4,0,0,0,0,0,0
전북,임실군,2023,5,0,0,0,0,0,0
전북,임실군,2023,6,0,1,0,1,0,1
전북,임실군,2023,7,0,2,0,2,0,2
전북,임실군,2023,8,0,0,0,0,0,0
전북,임실군,2023,9,1,2,0,2,0,1
전북,임실군,2023,10,1,1,0,1,0,0
전북,임실군,2023,11,0,0,0,0,0,0
전북,임실군,2023,12,1,2,0,2,0,1
전북,임실군,2024,1,0,0,0,0,0,0
전북,임실군,2024,2,0,0,0,0,0,0
전북,임실군,2024,3,1,1,0,1,0,0
전북,임실군,2024,4,0,1,1,1,0,0
전북,임실군,2024,5,2,3,0,3,0,1
전북,임실군,2024,6,1,2,1,2,0,0
전북,임실군,2024,7,0,2,0,2,0,2
전북,임실군,2024,8,0,1,0,2,1,1
전북,임실군,2024,9,0,0,0,0,0,0
전북,임실군,2024,10,0,0,0,0,0,0
전북,임실군,2024,11,1,1,0,1,0,0
전북,임실군,2024,12,1,1,0,2,1,0
전북,장수군,2022,1,1,2,0,2,0,1
전북,장수군,2022,2,0,0,0,0,0,0
전북,장수군,2022,3,1,1,0,1,0,0
전북,장수군,2022,4,0,0,0,1,1,0
전북,장수군,2022,5,0,0,0,0,0,0
전북,장수군,2022,6,0,0,0,0,0,0
전북,장수군,2022,7,0,2,0,2,0,2
전북,장수군,2022,8,0,0,0,0,0,0
전북,장수군,2022,9,0,0,0,0,0,0
전북,장수군,2022,10,3,4,0,4,0,1
전북,장수군,2022,11,1,1,0,1,0,0
전북,장수군,2022,12,0,0,0,0,0,0
전북,장수군,2023,1,0,0,0,0,0,0
전북,장수군,2023,2,1,1,0,1,0,0
전북,장수군,2023,3,0,0,0,1,1,0
전북,장수군,2023,4,0,0,0,0,0,0
전북,장수군,2023,5,0,2,0,2,0,2
전북,장수군,2023,6,0,2,0,2,0,2
전북,장수군,2023,7,0,0,0,0,0,0
전북,장수군,2023,8,0,2,0,3,1,2
전북,장수군,2023,9,2,2,0,3,1,0
전북,장수군,2023,10,1,1,0,1,0,0
전북,장수군,2023,11,0,1,0,1,0,1
전북,장수군,2023,12,1,2,0,2,0,1
전북,장수군,2024,1,0,1,0,1,0,1
전북,장수군,2024,2,0,0,0,0,0,0
전북,장수군,2024,3,0,1,0,1,0,1
전북,장수군,2024,4,0,0,0,0,0,0
전북,장수군,2024,5,1,2,0,2,0,1
전북,장수군,2024,6,2,3,0,2,0,1
전북,장수군,2024,7,0,0,0,0,0,0
전북,장수군,2024,8,0,0,0,0,0,0
전북,장수군,2024,9,0,0,0,0,0,0
전북,장수군,2024,10,0,0,0,0,0,0
전북,장수군,2024,11,0,2,0,2,0,2
전북,장수군,2024,12,0,2,0,2,0,2
전북,전주시,2022,1,16,34,0,33,1,18
전북,전주시,2022,2,10,29,0,26,0,19
전북,전주시,2022,3,22,35,0,33,2,13
전북,전주시,2022,4,27,43,0,44,1,16
전북,전주시,2022,5,35,52,0,51,0,17
전북,전주시,2022,6,29,46,0,43,0,17
전북,전주시,2022,7,21,34,0,33,0,13
전북,전주시,2022,8,28,43,0,37,1,15
전북,전주시,2022,9,27,45,0,33,1,18
전북,전주시,2022,10,20,37,2,39,3,15
전북,전주시,2022,11,17,35,0,36,1,18
전북,전주시,2022,12,17,35,0,37,2,18
전북,전주시,2023,1,16,33,1,33,2,16
전북,전주시,2023,2,16,36,0,33,1,20
전북,전주시,2023,3,24,44,1,44,1,19
전북,전주시,2023,4,31,48,0,45,1,17
전북,전주시,2023,5,26,45,0,41,0,19
전북,전주시,2023,6,20,37,0,35,0,17
전북,전주시,2023,7,24,40,0,37,0,16
전북,전주시,2023,8,19,39,0,38,0,20
전북,전주시,2023,9,19,37,0,37,2,18
전북,전주시,2023,10,15,39,1,39,0,23
전북,전주시,2023,11,17,31,1,30,0,13
전북,전주시,2023,12,18,45,0,44,1,27
전북,전주시,2024,1,20,48,1,49,3,27
전북,전주시,2024,2,19,38,0,38,1,19
전북,전주시,2024,3,15,27,0,26,1,12
전북,전주시,2024,4,13,27,0,28,1,14
전북,전주시,2024,5,34,59,2,58,3,23
전북,전주시,2024,6,25,38,0,38,2,13
전북,전주시,2024,7,32,46,0,44,0,14
전북,전주시,2024,8,18,29,0,28,1,11
전북,전주시,2024,9,15,34,0,35,1,19
전북,전주시,2024,10,16,39,1,38,0,22
전북,전주시,2024,11,18,27,0,27,0,9
전북,전주시,2024,12,27,43,0,41,0,16
전북,정읍시,2022,1,2,5,0,5,0,3
전북,정읍시,2022,2,1,3,0,4,1,2
전북,정읍시,2022,3,3,7,0,7,0,4
전북,정읍시,2022,4,3,6,0,6,0,3
전북,정읍시,2022,5,5,8,0,8,0,3
전북,정읍시,2022,6,4,8,0,9,1,4
전북,정읍시,2022,7,1,2,0,3,1,1
전북,정읍시,2022,8,1,2,0,2,0,1
전북,정읍시,2022,9,3,5,0,5,0,2
전북,정읍시,2022,10,5,16,0,14,0,11
전북,정읍시,2022,11,8,13,0,13,0,5
전북,정읍시,2022,12,5,7,0,7,1,2
전북,정읍시,2023,1,2,9,0,8,0,7
전북,정읍시,2023,2,1,5,0,5,0,4
전북,정읍시,2023,3,7,11,0,10,0,4
전북,정읍시,2023,4,2,5,0,5,0,3
전북,정읍시,2023,5,2,5,0,5,0,3
전북,정읍시,2023,6,1,4,0,4,0,3
전북,정읍시,2023,7,0,3,0,3,0,3
전북,정읍시,2023,8,4,7,0,8,1,3
전북,정읍시,2023,9,8,10,0,11,1,2
전북,정읍시,2023,10,1,5,1,5,0,3
전북,정읍시,2023,11,7,11,0,12,1,4
전북,정읍시,2023,12,1,6,3,4,0,2
전북,정읍시,2024,1,4,8,0,8,1,4
전북,정읍시,2024,2,2,3,0,3,0,1
전북,정읍시,2024,3,1,4,0,5,1,3
전북,정읍시,2024,4,3,6,1,6,0,2
전북,정읍시,2024,5,2,6,0,7,1,4
전북,정읍시,2024,6,4,8,0,8,0,4
전북,정읍시,2024,7,6,8,0,8,0,2
전북,정읍시,2024,8,2,5,1,5,0,2
전북,정읍시,2024,9,5,8,0,8,0,3
전북,정읍시,2024,10,4,6,0,8,2,2
전북,정읍시,2024,11,3,6,0,6,1,3
전북,정읍시,2024,12,2,7,0,8,1,5
전북,진안군,2022,1,0,0,0,0,0,0
전북,진안군,2022,2,1,1,0,1,0,0
전북,진안군,2022,3,3,7,0,5,0,4
전북,진안군,2022,4,0,1,0,1,0,1
전북,진안군,2022,5,0,0,0,0,0,0
전북,진안군,2022,6,0,1,0,2,1,1
전북,진안군,2022,7,1,2,0,2,0,1
전북,진안군,2022,8,0,1,0,1,0,1
전북,진안군,2022,9,0,0,0,1,1,0
전북,진안군,2022,10,0,1,0,1,0,1
전북,진안군,2022,11,2,3,0,3,0,1
전북,진안군,2022,12,0,0,0,0,0,0
전북,진안군,2023,1,0,0,0,0,0,0
전북,진안군,2023,2,0,0,0,0,0,0
전북,진안군,2023,3,0,1,0,1,0,1
전북,진안군,2023,4,1,1,0,2,1,0
전북,진안군,2023,5,0,1,0,1,0,1
전북,진안군,2023,6,1,2,0,2,0,1
전북,진안군,2023,7,0,1,0,1,0,1
전북,진안군,2023,8,0,0,0,1,1,0
전북,진안군,2023,9,0,0,0,0,0,0
전북,진안군,2023,10,2,2,0,1,0,0
전북,진안군,2023,11,0,2,0,3,1,2
전북,진안군,2023,12,1,1,0,1,0,0
전북,진안군,2024,1,1,2,0,2,0,1
전북,진안군,2024,2,0,2,0,2,0,2
전북,진안군,2024,3,0,0,0,0,0,0
전북,진안군,2024,4,0,1,0,1,0,1
전북,진안군,2024,5,0,0,0,0,0,0
전북,진안군,2024,6,0,1,0,1,0,1
전북,진안군,2024,7,0,1,1,1,0,0
전북,진안군,2024,8,0,0,0,0,0,0
전북,진안군,2024,9,0,0,0,0,0,0
전북,진안군,2024,10,1,2,0,3,1,1
전북,진안군,2024,11,0,0,0,0,0,0
전북,진안군,2024,12,0,1,0,1,0,1
제주,서귀포시,2022,1,4,12,0,12,0,8
제주,서귀포시,2022,2,4,12,0,13,1,8
제주,서귀포시,2022,3,2,9,3,9,0,4
제주,서귀포시,2022,4,8,26,1,24,0,17
제주,서귀포시,2022,5,11,17,1,19,2,5
제주,서귀포시,2022,6,3,8,1,9,1,4
제주,서귀포시,2022,7,7,15,1,14,0,7
제주,서귀포시,2022,8,7,13,0,13,0,6
제주,서귀포시,2022,9,6,25,6,24,1,13
제주,서귀포시,2022,10,6,12,1,12,0,5
제주,서귀포시,2022,11,3,17,3,17,0,11
제주,서귀포시,2022,12,5,11,3,11,0,3
제주,서귀포시,2023,1,5,17,0,18,1,12
제주,서귀포시,2023,2,4,9,1,7,1,4
제주,서귀포시,2023,3,9,18,0,18,0,9
제주,서귀포시,2023,4,7,13,1,12,1,5
제주,서귀포시,2023,5,8,12,0,13,1,4
제주,서귀포시,2023,6,7,12,0,13,1,5
제주,서귀포시,2023,7,6,13,2,13,0,5
제주,서귀포시,2023,8,7,14,1,13,0,6
제주,서귀포시,2023,9,8,18,2,17,0,8
제주,서귀포시,2023,10,3,17,1,18,1,13
제주,서귀포시,2023,11,9,25,7,22,0,9
제주,서귀포시,2023,12,11,18,1,18,0,6
제주,서귀포시,2024,1,12,18,2,19,2,4
제주,서귀포시,2024,2,11,19,2,20,1,6
제주,서귀포시,2024,3,6,15,0,15,0,9
제주,서귀포시,2024,4,4,11,0,11,0,7
제주,서귀포시,2024,5,5,13,2,13,1,6
제주,서귀포시,2024,6,11,20,2,21,2,7
제주,서귀포시,2024,7,12,21,1,20,1,8
제주,서귀포시,2024,8,8,13,0,14,1,5
제주,서귀포시,2024,9,9,17,3,17,0,5
제주,서귀포시,2024,10,7,13,1,14,1,5
제주,서귀포시,2024,11,6,13,0,12,1,7
제주,서귀포시,2024,12,11,18,0,18,1,7
제주,제주시,2022,1,23,45,5,45,1,17
제주,제주시,2022,2,25,38,1,38,0,12
제주,제주시,2022,3,27,47,3,48,1,17
제주,제주시,2022,4,39,50,1,48,2,10
제주,제주시,2022,5,21,39,3,40,1,15
제주,제주시,2022,6,37,66,5,64,0,24
제주,제주시,2022,7,29,48,1,47,1,18
제주,제주시,2022,8,33,57,4,55,0,20
제주,제주시,2022,9,28,46,5,46,3,13
제주,제주시,2022,10,25,42,4,42,1,13
제주,제주시,2022,11,25,45,3,44,1,17
제주,제주시,2022,12,36,55,4,55,2,15
제주,제주시,2023,1,21,40,5,40,1,14
제주,제주시,2023,2,23,35,0,34,0,12
제주,제주시,2023,3,26,43,4,42,0,13
제주,제주시,2023,4,15,35,2,35,1,18
제주,제주시,2023,5,27,41,2,40,2,12
제주,제주시,2023,6,26,44,4,45,1,14
제주,제주시,2023,7,23,41,7,41,1,11
제주,제주시,2023,8,36,56,4,56,1,16
제주,제주시,2023,9,30,57,3,55,0,24
제주,제주시,2023,10,30,56,1,56,2,25
제주,제주시,2023,11,36,51,4,51,1,11
제주,제주시,2023,12,30,51,2,50,0,19
