crosswalk_id,signal_id,distance_m,confidence,sido,sigungu
1376,1671,10.809,0.639708,대전광역시,대덕구
1376,1672,11.743,0.608572,대전광역시,대덕구
1377,1663,7.815,0.739505,대전광역시,대덕구
1377,1664,8.541,0.715312,대전광역시,대덕구
1378,1660,11.012,0.632923,대전광역시,대덕구
1378,1659,11.809,0.606359,대전광역시,대덕구
1379,1660,8.028,0.732386,대전광역시,대덕구
1379,1659,9.677,0.677425,대전광역시,대덕구
1380,1663,7.957,0.734761,대전광역시,대덕구
1380,1664,9.483,0.68389,대전광역시,대덕구
1381,1675,7.286,0.757146,대전광역시,대덕구
1381,1678,9.128,0.69573,대전광역시,대덕구
1382,1671,8.598,0.713403,대전광역시,대덕구
1382,1672,10.464,0.651214,대전광역시,대덕구
1387,1603,8.142,0.728613,대전광역시,대덕구
1387,1584,8.552,0.714927,대전광역시,대덕구
1386,1587,9.48,0.683989,대전광역시,대덕구
1386,1600,9.679,0.677357,대전광역시,대덕구
1385,1533,13.4,0.553343,대전광역시,대덕구
1385,1526,15.085,0.497169,대전광역시,대덕구
봉곡남로-14,봉곡남로-20,13.057,0.564783,경상북도,구미시
봉곡남로-14,봉곡남로-22,19.875,0.337484,경상북도,구미시
봉곡로-10,봉곡남로-20,25.164,0.161195,경상북도,구미시
봉곡로-10,봉곡남로-22,29.531,0.015631,경상북도,구미시
봉곡로-4,봉곡로-5,27.685,0.077172,경상북도,구미시
봉곡로-4,봉곡남로-14,29.705,0.009831,경상북도,구미시
봉곡남로-3,봉곡남로-18,22.977,0.234086,경상북도,구미시
봉곡남로-3,봉곡남로-14,27.638,0.078721,경상북도,구미시
봉곡로-5,봉곡로-3,26.705,0.109824,경상북도,구미시
봉곡로-5,봉곡로-4,26.705,0.109824,경상북도,구미시
봉곡남로-4,봉곡남로-16,25.633,0.145563,경상북도,구미시
봉곡남로-10,봉곡남로-22,15.883,0.470556,경상북도,구미시
봉곡남로-10,봉곡남로-20,17.301,0.423292,경상북도,구미시
봉곡남로-12,봉곡남로20길-1,18.128,0.395731,경상북도,구미시
627,10024,8.921,0.702645,대전광역시,중구
627,10023,10.172,0.660918,대전광역시,중구
629,10047,8.262,0.724594,대전광역시,중구
629,10043,8.901,0.703297,대전광역시,중구
633,9733,8.604,0.713194,대전광역시,중구
633,9734,8.979,0.700687,대전광역시,중구
634,9737,16.527,0.449094,대전광역시,중구
634,9738,16.756,0.441471,대전광역시,중구
635,9747,17.33,0.42234,대전광역시,중구
635,9748,18.224,0.392519,대전광역시,중구
636,9741,8.237,0.725434,대전광역시,중구
636,9742,8.862,0.704606,대전광역시,중구
637,10050,7.571,0.747649,대전광역시,중구
637,10049,7.995,0.733508,대전광역시,중구
638,7487,9.681,0.677309,대전광역시,중구
638,7490,14.9,0.503317,대전광역시,중구
639,9444,9.227,0.692427,대전광역시,중구
639,9445,9.33,0.688991,대전광역시,중구
614,10028,10.381,0.65397,대전광역시,중구
614,10029,12.016,0.599482,대전광역시,중구
615,10040,9.301,0.689977,대전광역시,중구
615,10037,12.34,0.588653,대전광역시,중구
616,10034,9.636,0.67881,대전광역시,중구
616,10037,10.839,0.638703,대전광역시,중구
618,10016,10.945,0.635165,대전광역시,중구
618,9998,11.598,0.613392,대전광역시,중구
620,10001,10.202,0.659946,대전광역시,중구
620,10011,10.825,0.639177,대전광역시,중구
623,9097,13.673,0.544243,대전광역시,중구
623,9087,15.076,0.497473,대전광역시,중구
605,6696,9.638,0.678741,대전광역시,대덕구
607,6759,22.251,0.258295,대전광역시,대덕구
607,6758,27.694,0.076852,대전광역시,대덕구
608,6758,8.365,0.721182,대전광역시,대덕구
608,6759,10.227,0.659096,대전광역시,대덕구
D00292,200105,28.127,0.06242,강원특별자치도,동해시
D00292,200107,28.127,0.06242,강원특별자치도,동해시
D00300,200120,27.821,0.072621,강원특별자치도,동해시
D00307,210010,21.923,0.269245,강원특별자치도,동해시
D00307,210004,21.923,0.269245,강원특별자치도,동해시
1269,12219,7.264,0.757869,대전광역시,대덕구
1269,12218,7.629,0.745685,대전광역시,대덕구
1270,11899,11.323,0.622554,대전광역시,대덕구
1270,12056,12.102,0.596602,대전광역시,대덕구
1274,11902,11.66,0.611336,대전광역시,대덕구
1274,12053,11.861,0.60463,대전광역시,대덕구
1277,12060,9.914,0.669524,대전광역시,대덕구
1277,11895,10.468,0.651059,대전광역시,대덕구
1278,12057,10.381,0.65397,대전광역시,대덕구
1278,11898,13.945,0.535163,대전광역시,대덕구
1279,12169,6.256,0.791466,대전광역시,대덕구
1279,12162,6.451,0.784955,대전광역시,대덕구
1280,12065,6.213,0.792888,대전광역시,대덕구
1280,12106,6.65,0.778336,대전광역시,대덕구
1281,12175,6.224,0.792547,대전광역시,대덕구
1281,12173,7.229,0.759037,대전광역시,대덕구
1282,12163,5.114,0.829517,대전광역시,대덕구
1282,12167,5.125,0.829166,대전광역시,대덕구
1283,12418,17.95,0.401672,대전광역시,대덕구
1283,12405,18.612,0.379592,대전광역시,대덕구
1284,12407,11.797,0.606776,대전광역시,대덕구
1284,11402,13.677,0.544113,대전광역시,대덕구
1285,12406,16.763,0.441249,대전광역시,대덕구
1285,11565,25.251,0.158312,대전광역시,대덕구
1288,11571,14.055,0.531494,대전광역시,대덕구
1288,11566,14.142,0.528601,대전광역시,대덕구
1291,12390,13.361,0.554625,대전광역시,대덕구
1291,12389,13.594,0.546859,대전광역시,대덕구
1294,12320,10.924,0.635861,대전광역시,대덕구
1294,12351,11.53,0.615665,대전광역시,대덕구
1295,12515,6.878,0.770717,대전광역시,대덕구
1295,12337,7.512,0.749592,대전광역시,대덕구
1296,12504,8.519,0.716038,대전광역시,대덕구
1296,11560,9.009,0.699686,대전광역시,대덕구
1262,12475,20.11,0.329682,대전광역시,대덕구
1262,12474,21.713,0.276244,대전광역시,대덕구
1263,12478,20.505,0.316487,대전광역시,대덕구
1263,12471,21.607,0.279752,대전광역시,대덕구
1264,12369,12.827,0.572446,대전광역시,대덕구
1264,12362,14.064,0.531197,대전광역시,대덕구
1268,12200,9.336,0.688792,대전광역시,대덕구
1268,12215,9.509,0.683037,대전광역시,대덕구
201,544,7.358,0.754741,경기도,남양주시
201,545,7.363,0.754583,경기도,남양주시
202,545,8.766,0.707803,경기도,남양주시
202,544,9.021,0.6993,경기도,남양주시
203,545,4.244,0.858523,경기도,남양주시
203,544,4.253,0.858249,경기도,남양주시
210,553,14.293,0.52358,경기도,남양주시
210,554,14.293,0.52358,경기도,남양주시
211,553,19.049,0.365029,경기도,남양주시
211,554,19.049,0.365029,경기도,남양주시
168,499,0.0,1.0,경기도,남양주시
168,500,1.242,0.958602,경기도,남양주시
173,525,6.97,0.767653,경기도,남양주시
173,526,6.97,0.767653,경기도,남양주시
178,525,11.191,0.626956,경기도,남양주시
178,526,11.191,0.626956,경기도,남양주시
183,545,23.01,0.233016,경기도,남양주시
183,544,23.045,0.23182,경기도,남양주시
138,444,13.473,0.550916,경기도,남양주시
140,444,20.396,0.320122,경기도,남양주시
141,443,18.827,0.372441,경기도,남양주시
147,452,28.259,0.058047,경기도,남양주시
158,459,18.327,0.389116,경기도,남양주시
109,401,11.25,0.625005,경기도,남양주시
109,400,16.269,0.45769,경기도,남양주시
110,401,9.881,0.670646,경기도,남양주시
110,400,15.484,0.483873,경기도,남양주시
111,401,9.943,0.668567,경기도,남양주시
111,400,15.515,0.48283,경기도,남양주시
112,401,11.881,0.60398,경기도,남양주시
112,400,16.672,0.444273,경기도,남양주시
113,401,10.237,0.658764,경기도,남양주시
113,400,15.671,0.477624,경기도,남양주시
115,401,0.0,1.0,경기도,남양주시
115,400,5.862,0.804601,경기도,남양주시
119,431,24.16,0.194657,경기도,남양주시
119,430,24.723,0.175914,경기도,남양주시
120,427,23.356,0.221479,경기도,남양주시
122,427,21.791,0.273648,경기도,남양주시
123,427,29.141,0.028626,경기도,남양주시
126,432,19.985,0.333835,경기도,남양주시
127,430,7.065,0.764503,경기도,남양주시
127,431,7.374,0.754199,경기도,남양주시
128,431,6.801,0.773312,경기도,남양주시
128,430,7.121,0.762625,경기도,남양주시
129,432,1.004,0.966525,경기도,남양주시
129,430,24.855,0.171507,경기도,남양주시
131,433,15.767,0.474445,경기도,남양주시
132,433,18.824,0.372518,경기도,남양주시
133,941,23.438,0.21873,경기도,남양주시
133,940,26.343,0.121911,경기도,남양주시
134,357,9.424,0.685876,경기도,남양주시
134,358,9.424,0.685876,경기도,남양주시
135,852,26.033,0.132248,경기도,남양주시
135,854,26.033,0.132248,경기도,남양주시
137,443,19.906,0.336463,경기도,남양주시
89,319,24.455,0.184839,경기도,남양주시
89,320,24.455,0.184839,경기도,남양주시
90,319,24.455,0.184839,경기도,남양주시
90,320,24.455,0.184839,경기도,남양주시
91,321,20.719,0.309367,경기도,남양주시
91,323,22.576,0.247464,경기도,남양주시
92,323,15.889,0.470379,경기도,남양주시
92,322,19.934,0.335536,경기도,남양주시
93,322,6.375,0.787497,경기도,남양주시
93,323,6.615,0.779512,경기도,남양주시
95,321,15.604,0.479883,경기도,남양주시
95,322,22.555,0.248162,경기도,남양주시
96,327,11.833,0.605553,경기도,남양주시
96,328,11.833,0.605553,경기도,남양주시
98,360,19.022,0.36594,경기도,남양주시
98,359,19.261,0.357974,경기도,남양주시
99,359,11.464,0.61786,경기도,남양주시
99,360,11.492,0.616947,경기도,남양주시
100,360,13.132,0.562263,경기도,남양주시
100,359,13.156,0.561466,경기도,남양주시
101,366,17.12,0.429318,경기도,남양주시
101,375,17.12,0.429318,경기도,남양주시
105,427,29.777,0.007434,경기도,남양주시
106,316,28.194,0.060211,경기도,남양주시
60,263,23.818,0.206052,경기도,남양주시
60,256,27.414,0.086191,경기도,남양주시
61,256,13.464,0.551199,경기도,남양주시
61,263,23.325,0.222513,경기도,남양주시
62,263,0.0,1.0,경기도,남양주시
62,256,29.42,0.019334,경기도,남양주시
64,277,14.395,0.520161,경기도,남양주시
64,276,14.395,0.520161,경기도,남양주시
65,277,14.395,0.520161,경기도,남양주시
65,276,14.395,0.520161,경기도,남양주시
66,279,0.573,0.980887,경기도,남양주시
66,280,13.393,0.553554,경기도,남양주시
67,279,0.0,1.0,경기도,남양주시
67,280,13.685,0.543848,경기도,남양주시
68,719,18.752,0.374918,경기도,남양주시
68,279,19.053,0.364907,경기도,남양주시
69,281,19.979,0.334026,경기도,남양주시
70,281,24.684,0.177194,경기도,남양주시
71,319,29.632,0.012263,경기도,남양주시
71,320,29.632,0.012263,경기도,남양주시
72,292,4.686,0.843796,경기도,남양주시
72,293,10.184,0.660549,경기도,남양주시
73,292,11.05,0.631654,경기도,남양주시
73,293,19.617,0.346109,경기도,남양주시
74,294,7.092,0.763585,경기도,남양주시
75,719,18.752,0.374918,경기도,남양주시
75,279,19.053,0.364907,경기도,남양주시
76,295,11.415,0.619486,경기도,남양주시
76,299,12.289,0.590377,경기도,남양주시
77,298,18.135,0.395507,경기도,남양주시
77,297,18.135,0.395507,경기도,남양주시
78,298,18.135,0.395507,경기도,남양주시
78,297,18.135,0.395507,경기도,남양주시
79,299,16.578,0.447398,경기도,남양주시
79,297,16.579,0.447367,경기도,남양주시
81,313,10.581,0.64731,경기도,남양주시
81,312,10.581,0.64731,경기도,남양주시
82,301,22.231,0.25895,경기도,남양주시
83,301,28.754,0.041529,경기도,남양주시
84,301,28.754,0.041529,경기도,남양주시
85,313,5.958,0.801404,경기도,남양주시
85,312,5.958,0.801404,경기도,남양주시
86,316,23.359,0.221376,경기도,남양주시
86,320,23.47,0.217652,경기도,남양주시
87,319,24.455,0.184839,경기도,남양주시
87,320,24.455,0.184839,경기도,남양주시
88,319,24.455,0.184839,경기도,남양주시
88,320,24.455,0.184839,경기도,남양주시
30,126,26.772,0.107591,경기도,남양주시
32,164,0.435,0.985508,경기도,남양주시
32,254,14.707,0.509782,경기도,남양주시
34,126,13.003,0.566555,경기도,남양주시
34,158,13.538,0.548735,경기도,남양주시
35,159,6.44,0.785325,경기도,남양주시
35,158,6.44,0.785325,경기도,남양주시
36,167,22.721,0.24262,경기도,남양주시
36,166,22.721,0.24262,경기도,남양주시
37,175,4.377,0.854095,경기도,남양주시
38,176,22.91,0.236347,경기도,남양주시
42,202,13.334,0.555545,경기도,남양주시
42,199,20.744,0.30854,경기도,남양주시
56,244,17.374,0.420861,경기도,남양주시
56,242,17.397,0.420085,경기도,남양주시
1,115,29.272,0.024266,경기도,남양주시
2,115,29.272,0.024266,경기도,남양주시
3,115,29.272,0.024266,경기도,남양주시
5,91,0.0,1.0,경기도,남양주시
5,92,4.764,0.841214,경기도,남양주시
6,92,16.026,0.465788,경기도,남양주시
6,91,19.952,0.334935,경기도,남양주시
7,96,29.582,0.013917,경기도,남양주시
7,95,29.582,0.013917,경기도,남양주시
9,92,8.562,0.714609,경기도,남양주시
9,91,8.936,0.702118,경기도,남양주시
10,91,13.116,0.562803,경기도,남양주시
10,92,17.604,0.413207,경기도,남양주시
16,126,12.927,0.569102,경기도,남양주시
16,158,23.942,0.201933,경기도,남양주시
18,132,16.577,0.447435,경기도,남양주시
22,92,16.026,0.465788,경기도,남양주시
22,91,19.952,0.334935,경기도,남양주시
23,126,10.284,0.657198,경기도,남양주시
23,158,21.832,0.272266,경기도,남양주시
26,126,7.169,0.761046,경기도,남양주시
26,158,10.796,0.640135,경기도,남양주시
27,126,7.135,0.762174,경기도,남양주시
27,158,10.444,0.651876,경기도,남양주시
28,126,7.129,0.762366,경기도,남양주시
28,158,10.356,0.654812,경기도,남양주시
29,126,7.159,0.761382,경기도,남양주시
29,158,10.708,0.643071,경기도,남양주시
505,848,14.904,0.503186,경기도,남양주시
506,848,6.47,0.784319,경기도,남양주시
512,446,18.936,0.368815,경기도,남양주시
512,445,18.936,0.368815,경기도,남양주시
513,446,18.936,0.368815,경기도,남양주시
513,445,18.936,0.368815,경기도,남양주시
514,446,18.936,0.368815,경기도,남양주시
514,445,18.936,0.368815,경기도,남양주시
515,446,18.936,0.368815,경기도,남양주시
515,445,18.936,0.368815,경기도,남양주시
516,446,18.936,0.368815,경기도,남양주시
516,445,18.936,0.368815,경기도,남양주시
460,719,23.516,0.216123,경기도,남양주시
460,279,27.859,0.071359,경기도,남양주시
463,719,25.701,0.143311,경기도,남양주시
464,719,25.701,0.143311,경기도,남양주시
1832,256,0.0,1.0,경상남도,거제시
1832,258,0.0,1.0,경상남도,거제시
394,739,16.489,0.45037,경기도,남양주시
394,734,19.144,0.361851,경기도,남양주시
410,777,6.063,0.797896,경기도,남양주시
410,776,6.063,0.797896,경기도,남양주시
411,777,6.063,0.797896,경기도,남양주시
411,776,6.063,0.797896,경기도,남양주시
370,749,23.368,0.221067,경기도,남양주시
371,749,28.428,0.052407,경기도,남양주시
372,279,22.49,0.250319,경기도,남양주시
372,719,23.853,0.204898,경기도,남양주시
373,279,17.072,0.430944,경기도,남양주시
373,280,25.499,0.150037,경기도,남양주시
376,719,10.573,0.64755,경기도,남양주시
376,279,16.406,0.453123,경기도,남양주시
378,739,12.868,0.571078,경기도,남양주시
378,738,16.41,0.452992,경기도,남양주시
379,739,5.775,0.807485,경기도,남양주시
379,734,6.826,0.772476,경기도,남양주시
381,719,9.894,0.670201,경기도,남양주시
381,279,14.237,0.525423,경기도,남양주시
383,739,12.725,0.57582,경기도,남양주시
383,738,16.165,0.461176,경기도,남양주시
386,316,23.89,0.203681,경기도,남양주시
386,320,25.54,0.148677,경기도,남양주시
393,749,10.041,0.665287,경기도,남양주시
CW-0100-01,2032-TR-01,20.444,0.318524,경기도,의정부시
CW-0101-01,2032-TR-01,16.373,0.454245,경기도,의정부시
CW-0106-01,2059-TR-01,0.029,0.999031,경기도,의정부시
CW-0109-01,2059-TR-01,0.029,0.999031,경기도,의정부시
CW-0114-01,2059-TR-01,0.029,0.999031,경기도,의정부시
340,686,0.908,0.969719,경기도,남양주시
340,681,0.924,0.969199,경기도,남양주시
341,682,0.0,1.0,경기도,남양주시
341,685,6.763,0.774574,경기도,남양주시
342,647,27.876,0.070796,경기도,남양주시
344,686,8.379,0.720684,경기도,남양주시
344,681,9.057,0.698098,경기도,남양주시
345,682,1.405,0.953162,경기도,남양주시
345,685,8.083,0.730575,경기도,남양주시
346,686,0.0,1.0,경기도,남양주시
346,681,1.706,0.943117,경기도,남양주시
348,696,0.0,1.0,경기도,남양주시
348,694,4.685,0.843821,경기도,남양주시
350,696,7.835,0.738848,경기도,남양주시
350,694,12.449,0.585043,경기도,남양주시
352,8,28.719,0.042715,경기도,남양주시
352,7,28.719,0.042715,경기도,남양주시
353,707,2.633,0.91223,경기도,남양주시
353,701,2.987,0.900449,경기도,남양주시
356,701,1.632,0.945589,경기도,남양주시
356,707,2.157,0.928115,경기도,남양주시
311,647,22.619,0.246024,경기도,남양주시
311,645,24.671,0.177626,경기도,남양주시
312,644,29.667,0.011099,경기도,남양주시
313,649,21.731,0.275639,경기도,남양주시
334,662,20.619,0.312692,경기도,남양주시
334,661,20.619,0.312692,경기도,남양주시
290,626,29.536,0.015478,경기도,남양주시
290,628,29.536,0.015478,경기도,남양주시
308,644,11.597,0.613441,경기도,남양주시
309,684,4.611,0.846314,경기도,남양주시
309,680,5.012,0.832929,경기도,남양주시
266,602,16.014,0.466193,경기도,남양주시
266,598,16.014,0.466193,경기도,남양주시
1226,13256,11.273,0.624246,대전광역시,서구
1226,13254,12.24,0.591986,대전광역시,서구
1227,13388,21.258,0.291397,대전광역시,서구
1227,13349,23.256,0.224799,대전광역시,서구
1228,13388,21.258,0.291397,대전광역시,서구
1228,13349,23.256,0.224799,대전광역시,서구
1229,11622,10.173,0.660887,대전광역시,대덕구
1229,11627,11.699,0.610034,대전광역시,대덕구
1230,11616,5.899,0.803375,대전광역시,대덕구
1230,11618,12.695,0.576821,대전광역시,대덕구
1235,12448,12.335,0.588844,대전광역시,대덕구
1235,12376,13.211,0.559621,대전광역시,대덕구
1238,12464,16.243,0.458566,대전광역시,대덕구
1238,12465,28.753,0.041579,대전광역시,대덕구
