sido,sigungu,doro,address,crosswalk_id,crosswalk_type,highland,crosswalk_lat,crosswalk_lon,roadnum,crosswalk_width,crosswalk_length,signal,button,sound_signal,bump,braille_block,spotlight,org_code
경상북도,구미시,새마을로2길,경상북도 구미시 사곡동 882,새마을로2길-8,1,N,36.10510522,128.353111,2,2.0,8.9,Y, , , ,Y, ,5080000
경상북도,구미시,박정희로,경상북도 구미시 사곡동 416-1,박정희로-18,1,N,36.1024374,128.3558367,4,6.0,12.5,Y, , , ,Y, ,5080000
경상북도,구미시,새마을로2길,경상북도 구미시 사곡동 882,새마을로2길-9,1,N,36.10509386,128.3532786,3,6.0,8.9,Y, , , ,Y, ,5080000
경상북도,구미시,새마을로,경상북도 구미시 사곡동 385-1,새마을로-2,1,N,36.10550614,128.3535875,8,8.0,25.8,Y, , , ,Y, ,5080000
경상북도,구미시,신당4로,경상북도 구미시 산동읍 신당리 2029,신당4로-6,1,N,36.15930547,128.4282325,6,8.03,18.57,Y, , , ,Y, ,5080000
경상북도,구미시,신당4로,경상북도 구미시 산동읍 신당리 1799,신당4로-8,1,N,36.15944202,128.4280621,3,6.02,15.78,Y, , , ,Y, ,5080000
경상북도,구미시,해마루공원로,경상북도 구미시 산동읍 신당리 1696,해마루공원로-25,4,N,36.1579325,128.435022,7,5.91,20.48,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1696,신당3로-3,4,N,36.15781649,128.4348217,4,5.98,10.67,Y, , , ,Y, ,5080000
경상북도,구미시,신당1로,경상북도 구미시 산동읍 신당리 2046,신당1로-1,1,N,36.15411205,128.4300631,4,8.0,12.0,Y, , , ,Y, ,5080000
경상북도,구미시,신당2로1길,경상북도 구미시 산동읍 신당리 1479,신당2로1길-1,1,N,36.15770699,128.4320341,4,8.02,14.82,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1478,신당3로-4,1,N,36.15787776,128.4320336,1,2.66,19.32,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1478,신당3로-5,1,N,36.15788666,128.4332549,3,3.0,12.57,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1478,신당3로-6,1,N,36.15780341,128.4322074,4,8.0,10.9,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1478,신당3로-7,1,N,36.15781218,128.4334339,4,8.0,11.01,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1796,신당3로-8,1,N,36.15779442,128.4302458,4,8.0,12.01,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1478,신당3로-9,1,N,36.15780395,128.4318736,4,8.02,11.55,Y, , , ,Y, ,5080000
경상북도,구미시,신당3로,경상북도 구미시 산동읍 신당리 1796,신당3로-10,1,N,36.157722,128.4300835,4,3.0,13.11,Y, , , ,Y, ,5080000
경상북도,구미시,신당인덕2로,경상북도 구미시 산동읍 신당리 1696,신당인덕2로-2,4,N,36.15781802,128.4352155,4,5.94,10.56,Y, , ,Y,Y,Y,5080000
경상북도,구미시,신당4로,경상북도 구미시 산동읍 신당리 1799,신당4로-1,1,N,36.16054936,128.4287105,5,7.97,16.46,Y, , , ,Y, ,5080000
경상북도,구미시,신당4로,경상북도 구미시 산동읍 신당리 1477,신당4로-5,1,N,36.1611614,128.4325385,6,7.97,18.38,Y, , , ,Y, ,5080000
경상북도,구미시,신당인덕1로,경상북도 구미시 산동읍 인덕리 1127,신당인덕1로-3,1,N,36.16390569,128.4423349,3,4.0,7.65,Y, , , ,Y, ,5080000
경상북도,구미시,새마을로2길,경상북도 구미시 사곡동 882,새마을로2길-4,1,N,36.10519242,128.3530439,2,4.0,6.5,Y, , , ,Y, ,5080000
경상북도,구미시,신당인덕1로,경상북도 구미시 산동읍 신당리 1708,신당인덕1로-12,1,N,36.15584096,128.4390352,4,7.93,13.06,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 124-4,구미중앙로-12,1,N,36.129196,128.3312019,4,6.0,12.6,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 124-2,구미중앙로-13,1,N,36.12890976,128.3313158,4,12.0,10.4,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 123-1,구미중앙로-14,1,N,36.12921158,128.3305751,4,6.3,10.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 105-1,구미중앙로-15,1,N,36.12973411,128.3293203,4,12.5,10.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,선기로,경상북도 구미시 원평동 964-52,선기로-5,1,N,36.13199118,128.3235255,4,4.6,12.2,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 59-8,구미중앙로-16,1,N,36.13084826,128.3266428,4,6.0,10.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,역전로,경상북도 구미시 원평동 158-5,역전로-2,1,N,36.13084875,128.3322337,4,6.0,12.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,산업로,경상북도 구미시 원평동 189-15,산업로-2,1,N,36.13155616,128.3362525,4,6.0,14.6,Y, , ,Y,Y,N,5080000
경상북도,구미시,송선로,경상북도 구미시 도량동 792-149,송선로-7,1,N,36.13214415,128.3235137,6,2.0,1.4,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 964-276,구미중앙로-18,1,N,36.13199044,128.3239243,4,6.0,12.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,산업로,경상북도 구미시 원평동 964-51,산업로-3,4,N,36.13216246,128.3239318,4,6.0,15.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,역전로,경상북도 구미시 원평동 169-20,역전로-4,1,N,36.13270285,128.3333834,4,6.0,10.9,Y, , ,Y,Y,N,5080000
경상북도,구미시,산업로,경상북도 구미시 원평동 169-20,산업로-4,1,N,36.13286477,128.3337493,5,7.9,13.8,Y, , ,Y,Y,N,5080000
경상북도,구미시,박정희로,경상북도 구미시 사곡동 산 23-32,박정희로-31,1,N,36.09916003,128.3544364,2,4.0,18.4,Y, , ,Y,N,N,5080000
경상북도,구미시,송선로,경상북도 구미시 도량동 792-149,송선로-8,1,N,36.13220505,128.3236248,6,5.5,13.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,박정희로,경상북도 구미시 사곡동 산 23-28,박정희로-32,1,N,36.09901579,128.3544901,5,6.0,13.6,Y, , ,Y,Y,N,5080000
경상북도,구미시,야은로,경상북도 구미시 도량동 561-15,야은로-18,1,N,36.13634786,128.3302327,7,8.0,24.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,야은로,경상북도 구미시 원평동 5-5,야은로-19,1,N,36.13341434,128.3320228,7,6.1,14.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 421-3,금오산로-21,1,N,36.12482874,128.3314576,4,8.0,12.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 429-56,금오산로-22,1,N,36.12498718,128.3341551,4,8.0,14.3,Y, , ,Y,Y,Y,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 456-9,금오산로-23,4,N,36.1252125,128.3351315,6,3.9,9.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,원남로,경상북도 구미시 원평동 429-56,원남로-9,4,N,36.12548247,128.335463,5,6.0,15.3,Y, , ,Y,Y,N,5080000
경상북도,구미시,금오산로10길,경상북도 구미시 원평동 429-56,금오산로10길-1,4,N,36.12541216,128.3351535,1,3.9,3.1,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 964-604,구미중앙로-6,1,N,36.12649997,128.336994,4,5.9,13.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 964-604,구미중앙로-7,1,N,36.1267224,128.3364718,4,8.8,11.6,Y, , ,Y,Y,N,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 964-604,금오산로-24,1,N,36.12678434,128.3369048,4,5.9,15.6,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 356-12,구미중앙로-8,1,N,36.12714528,128.335512,4,5.8,12.1,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 356-12,구미중앙로-9,1,N,36.12756076,128.3345666,4,7.3,12.4,Y, , ,Y,Y,Y,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 964-604,금오산로-25,1,N,36.12760394,128.3374166,4,6.0,14.5,Y, , ,Y,N,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 127-1,구미중앙로-10,1,N,36.12826103,128.3328766,4,6.3,11.7,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 원평동 127-1,구미중앙로-11,1,N,36.12791621,128.3337133,4,7.2,12.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,원남로,경상북도 구미시 원평동 78,원남로-16,1,N,36.12867012,128.3269824,2,6.9,6.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,신비로,경상북도 구미시 공단동 2-1,신비로-9,1,N,36.12031495,128.3716436,4,6.0,18.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로45길,경상북도 구미시 신평동 155-20,구미중앙로45길-1,1,N,36.12053768,128.3595341,4,4.0,9.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로45길,경상북도 구미시 신평동 150-1,구미중앙로45길-2,1,N,36.12067038,128.3597044,2,5.0,5.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로32길,경상북도 구미시 신평동 168-50,구미대로32길-2,1,N,36.12058251,128.3629743,2,3.0,11.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미중앙로45길,경상북도 구미시 신평동 150-1,구미중앙로45길-3,1,N,36.12080491,128.3595442,2,4.5,8.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 150-1,구미대로-29,1,N,36.12081006,128.362805,6,8.0,21.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 150-1,구미대로-30,1,N,36.12190584,128.3628219,6,8.0,21.5,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 150-1,구미대로-31,1,N,36.12206341,128.3626314,2,6.0,12.0,Y, , ,Y,N,Y,5080000
경상북도,구미시,신비로,경상북도 구미시 신평동 474-2,신비로-10,1,N,36.1227415,128.3643418,4,6.0,12.9,Y, , ,Y,N,Y,5080000
경상북도,구미시,금오산로22길,경상북도 구미시 원평동 409-8,금오산로22길-1,1,N,36.12447414,128.3287992,2,6.3,9.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,금오산로,경상북도 구미시 남통동 414-156,금오산로-15,1,N,36.12387721,128.3269316,4,8.0,14.2,Y, , ,Y,Y,Y,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 419-2,금오산로-16,1,N,36.12423361,128.3288147,4,6.0,14.3,Y, , ,Y,N,N,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 964-855,금오산로-18,1,N,36.12429303,128.3285596,4,7.8,12.9,Y, , ,Y,Y,Y,5080000
경상북도,구미시,금오산로,경상북도 구미시 원평동 409-8,금오산로-19,1,N,36.12441335,128.3289634,5,7.9,13.3,Y, , ,Y,N,N,5080000
경상북도,구미시,송정대로6길,경상북도 구미시 송정동 502,송정대로6길-13,1,N,36.117603,128.3444546,2,5.4,6.7,Y, , ,Y,Y,N,5080000
경상북도,구미시,송정대로,경상북도 구미시 송정동 9-10,송정대로-15,1,N,36.11783832,128.3441061,9,8.0,36.5,Y, , ,Y,Y,Y,5080000
경상북도,구미시,송정대로,경상북도 구미시 송정동 9-10,송정대로-16,1,N,36.11790362,128.3459732,9,8.0,40.3,Y, , ,Y,Y,Y,5080000
경상북도,구미시,송정대로,경상북도 구미시 송정동 20-5,송정대로-17,1,N,36.11770317,128.3426097,9,8.2,39.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,송정대로,경상북도 구미시 송정동 20-5,송정대로-20,4,N,36.11794833,128.3427171,4,6.6,16.2,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 신평동 199-2,구미중앙로-3,4,N,36.11876316,128.3621783,3,8.0,9.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 신평동 199-2,구미중앙로-4,4,N,36.11901399,128.3622839,8,8.0,27.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 199-2,구미대로-25,4,N,36.11908625,128.362651,6,8.0,22.5,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 199-2,구미대로-26,4,N,36.11930218,128.3624699,1,4.0,6.7,Y, , ,Y,Y,N,5080000
경상북도,구미시,비산로,경상북도 구미시 공단동 110-15,비산로-13,1,N,36.11953601,128.3721493,4,8.0,13.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,수출대로3길,경상북도 구미시 공단동 2-1,수출대로3길-9,1,N,36.12045552,128.3717448,2,3.4,7.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 신평동 219-17,구미중앙로-5,1,N,36.11945015,128.3597913,11,8.0,39.8,Y, , ,Y,Y,N,5080000
경상북도,구미시,신비로,경상북도 구미시 공단동 2-1,신비로-8,1,N,36.12039273,128.3718812,2,4.0,6.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,박정희로,경상북도 구미시 송정동 307-3,박정희로-29,1,N,36.11655124,128.3533498,4,6.0,12.5,Y, , ,Y,Y,Y,5080000
경상북도,구미시,형곡로,경상북도 구미시 형곡동 227,형곡로-16,1,N,36.11653178,128.3361448,4,8.0,16.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,백산로,경상북도 구미시 송정동 500,백산로-8,1,N,36.11695216,128.3511747,2,4.0,7.7,Y, , ,Y,Y,N,5080000
경상북도,구미시,송정대로,경상북도 구미시 송정동 307-3,송정대로-8,1,N,36.11733118,128.3520901,4,8.0,11.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 공단동 331-24,구미대로-19,1,N,36.11729026,128.3662587,4,6.0,12.5,Y, , ,Y,Y,Y,5080000
경상북도,구미시,송정대로,경상북도 구미시 송정동 9-10,송정대로-9,1,N,36.11717154,128.3486865,8,10.8,36.9,Y, , ,Y,Y,N,5080000
경상북도,구미시,신시로10길,경상북도 구미시 송정동 519,신시로10길-12,1,N,36.11554176,128.3482151,2,6.0,6.4,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 246-2,구미대로-17,3,N,36.11603035,128.3628769,4,8.0,16.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 473-35,구미대로-18,3,N,36.11606845,128.3630969,5,8.0,16.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡로,경상북도 구미시 형곡동 227,형곡로-15,1,N,36.11607312,128.3343038,4,6.1,16.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,백산로,경상북도 구미시 송정동 519,백산로-1,1,N,36.11444648,128.3509258,2,6.0,9.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,신시로10길,경상북도 구미시 송정동 522,신시로10길-3,1,N,36.11450459,128.3511549,2,6.0,8.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,신시로10길,경상북도 구미시 송정동 519,신시로10길-4,1,N,36.11462418,128.3508344,2,6.0,8.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,박정희로,경상북도 구미시 송정동 499,박정희로-28,1,N,36.11469326,128.3544093,4,6.0,11.5,Y, , ,Y,Y,Y,5080000
경상북도,구미시,백산로,경상북도 구미시 송정동 519,백산로-2,1,N,36.11468522,128.3510619,2,6.0,9.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,신시로,경상북도 구미시 송정동 506,신시로-7,1,N,36.11460925,128.3395892,2,6.6,13.2,Y, , ,Y,Y,N,5080000
경상북도,구미시,신시로10길,경상북도 구미시 송정동 519,신시로10길-9,1,N,36.11513431,128.3493858,2,6.0,6.2,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미중앙로,경상북도 구미시 신평동 295-7,구미중앙로-1,1,N,36.11546205,128.3619354,4,7.8,15.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,형곡동로,경상북도 구미시 형곡동 229,형곡동로-10,4,N,36.11113532,128.3360501,2,6.0,9.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡중앙로,경상북도 구미시 형곡동 229,형곡중앙로-1,4,N,36.11089435,128.3363552,6,8.0,43.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡중앙로,경상북도 구미시 형곡동 228,형곡중앙로-2,1,N,36.11134349,128.334643,4,3.6,15.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡중앙로,경상북도 구미시 형곡동 229,형곡중앙로-3,1,N,36.11084176,128.3358297,4,7.8,25.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,신시로,경상북도 구미시 형곡동 229,신시로-5,4,N,36.11160627,128.339247,4,6.3,11.2,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡서로,경상북도 구미시 형곡동 226,형곡서로-7,2,N,36.11115103,128.3347808,2,4.5,8.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡서로,경상북도 구미시 형곡동 226,형곡서로-8,1,N,36.11141697,128.3347759,2,4.8,10.0,Y, , , ,Y, ,5080000
경상북도,구미시,새마을로,경상북도 구미시 형곡동 229-3,새마을로-6,1,N,36.11194835,128.339755,4,7.9,19.2,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 252-6,구미대로-15,1,N,36.11350111,128.3631867,4,8.0,15.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 신평동 295-21,구미대로-16,1,N,36.11372615,128.3636297,8,8.0,36.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,신시로10길,경상북도 구미시 송정동 522,신시로10길-1,1,N,36.11372213,128.3548245,4,4.0,19.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,신시로,경상북도 구미시 형곡동 229,신시로-2,1,N,36.10822262,128.3392941,4,5.4,13.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 광평동 69-17,구미대로-10,1,N,36.10901363,128.3638459,6,8.0,21.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로18길,경상북도 구미시 광평동 73-5,구미대로18길-1,1,N,36.10912504,128.3640737,3,4.2,10.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡서로,경상북도 구미시 형곡동 226,형곡서로-5,1,N,36.10900294,128.334754,4,6.2,14.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,신시로,경상북도 구미시 형곡동 229,신시로-3,1,N,36.10902973,128.3392679,4,6.0,10.9,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡동로,경상북도 구미시 형곡동 229,형곡동로-8,1,N,36.10904898,128.3360542,4,5.8,11.5,Y, , ,Y,N,N,5080000
경상북도,구미시,박정희로,경상북도 구미시 광평동 297-6,박정희로-25,1,N,36.10929637,128.3567835,4,6.0,11.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,박정희로25길,경상북도 구미시 광평동 297-8,박정희로25길-4,1,N,36.10942451,128.3565557,2,4.0,12.4,Y, , ,Y,N,Y,5080000
경상북도,구미시,형곡동로,경상북도 구미시 형곡동 229,형곡동로-9,1,N,36.11053992,128.3360745,4,8.0,23.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,1공단로3길,경상북도 구미시 공단동 149-2,1공단로3길-2,1,N,36.11069651,128.3663946,4,7.9,33.2,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 광평동 98-3,구미대로-13,3,N,36.11056121,128.3641549,4,8.0,31.2,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 광평동 97-2,구미대로-14,4,N,36.1106914,128.3639415,2,4.0,5.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,수출대로,경상북도 구미시 공단동 149-2,수출대로-29,1,N,36.11089796,128.3717087,6,8.0,20.6,Y, , ,Y,Y,Y,5080000
경상북도,구미시,수출대로,경상북도 구미시 공단동 149-2,수출대로-30,1,N,36.11085707,128.366601,6,8.0,23.2,Y, , ,Y,Y,Y,5080000
경상북도,구미시,수출대로,경상북도 구미시 광평동 51-16,수출대로-33,1,N,36.11085941,128.3661709,8,8.0,29.4,Y, , ,Y,Y,Y,5080000
경상북도,구미시,수출대로1길,경상북도 구미시 공단동 149-2,수출대로1길-1,1,N,36.11111076,128.3663227,4,6.0,12.6,Y, , ,Y,Y,Y,5080000
경상북도,구미시,형곡로,경상북도 구미시 형곡동 381,형곡로-10,1,N,36.10710748,128.3346449,4,5.8,12.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡로,경상북도 구미시 형곡동 381,형곡로-11,1,N,36.10765906,128.3333992,4,5.8,12.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,상사동로,경상북도 구미시 사곡동 735,상사동로-19,1,N,36.09470523,128.3588208,2,8.0,12.4,Y, , ,Y,Y,Y,5080000
경상북도,구미시,사곡로,경상북도 구미시 사곡동 726,사곡로-3,1,N,36.0948301,128.3586005,4,8.0,12.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,사곡로,경상북도 구미시 사곡동 726,사곡로-5,1,N,36.09480536,128.3589373,4,8.0,14.0,Y, , ,Y,Y,Y,5080000
경상북도,구미시,사곡로,경상북도 구미시 사곡동 726,사곡로-6,1,N,36.09494163,128.3587212,2,8.0,8.6,Y, , ,Y,Y,Y,5080000
경상북도,구미시,구미대로,경상북도 구미시 공단동 283-15,구미대로-6,1,N,36.09585232,128.3623635,6,2.5,32.8,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 공단동 283-15,구미대로-7,1,N,36.09662188,128.3622557,7,7.9,21.6,Y, , ,Y,Y,Y,5080000
경상북도,구미시,상사서로,경상북도 구미시 사곡동 614-1,상사서로-26,1,N,36.10345804,128.3573299,2,5.0,8.6,Y, , ,Y,Y,N,5080000
경상북도,구미시,상사서로,경상북도 구미시 공단동 338-32,상사서로-27,1,N,36.10334163,128.3664573,2,6.3,11.8,Y, , ,Y,Y,N,5080000
경상북도,구미시,새마을로,경상북도 구미시 사곡동 380-2,새마을로-4,1,N,36.10360829,128.3576669,6,8.0,23.7,Y, , ,Y,Y,Y,5080000
경상북도,구미시,새마을로,경상북도 구미시 사곡동 산 11-2,새마을로-5,1,N,36.1038686,128.3571972,6,8.0,30.4,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡로,경상북도 구미시 형곡동 229-3,형곡로-12,1,N,36.10731784,128.3379168,4,6.1,11.0,Y, , ,Y,N,N,5080000
경상북도,구미시,박정희로,경상북도 구미시 사곡동 380-2,박정희로-24,1,N,36.10402799,128.3574175,4,6.0,16.0,Y, , ,Y,Y,N,5080000
경상북도,구미시,구미대로,경상북도 구미시 광평동 829-13,구미대로-8,1,N,36.10791795,128.3636023,6,8.0,20.5,Y, , ,Y,Y,N,5080000
경상북도,구미시,형곡로,경상북도 구미시 형곡동 229-3,형곡로-13,1,N,36.10788617,128.3391591,4,5.8,11.0,Y, , ,Y,N,Y,5080000
경상북도,구미시,형곡로,경상북도 구미시 형곡동 229-3,형곡로-14,1,N,36.108559,128.3406392,4,6.0,10.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,상사서로,경상북도 구미시 사곡동 730,상사서로-19,1,N,36.09409881,128.3555837,4,8.0,10.8,Y, , ,Y,Y,Y,5080000
경상북도,구미시,상사서로,경상북도 구미시 사곡동 730,상사서로-21,1,N,36.09400502,128.3556688,2,4.0,7.8,Y, , ,Y,N,Y,5080000
경상북도,구미시,상사서로,경상북도 구미시 사곡동 730,상사서로-22,1,N,36.09487451,128.3556411,4,8.0,12.2,Y, , ,Y,Y,Y,5080000
경상북도,구미시,사곡로,경상북도 구미시 사곡동 726,사곡로-2,1,N,36.09496749,128.3558834,4,8.0,11.7,Y, , ,Y,Y,Y,5080000
경상북도,구미시,상사서로,경상북도 구미시 사곡동 720,상사서로-23,1,N,36.09513509,128.3557491,4,9.0,11.0,Y, , ,Y,Y,Y,5080000
