sido,sigungu,year,month,minor_injury_count,casualty_count,reported_injury_count,accident_count,fatality_count,serious_injury_count,district_id
경기도,하남시,2023,11,4,12,2,12,0,6,41450
경기도,하남시,2023,12,8,11,0,11,0,3,41450
경기도,하남시,2024,1,7,9,0,9,1,2,41450
경기도,하남시,2024,2,13,21,1,21,0,7,41450
경기도,하남시,2024,3,10,15,2,16,1,3,41450
경기도,하남시,2024,4,12,17,1,17,0,4,41450
경기도,하남시,2024,5,14,26,3,26,0,9,41450
경기도,하남시,2024,6,5,8,0,8,0,3,41450
경기도,하남시,2024,7,11,22,3,22,0,8,41450
경기도,하남시,2024,8,8,16,2,14,0,6,41450
경기도,하남시,2024,9,6,15,3,14,0,6,41450
경기도,하남시,2024,10,9,18,0,18,0,9,41450
경기도,하남시,2024,11,12,19,3,20,1,4,41450
경기도,하남시,2024,12,6,12,2,12,0,4,41450
경기도,화성시,2022,1,22,48,2,43,0,24,41590
경기도,화성시,2022,2,11,26,1,24,0,14,41590
경기도,화성시,2022,3,26,35,1,35,1,8,41590
경기도,화성시,2022,4,20,32,2,32,0,10,41590
경기도,화성시,2022,5,24,41,3,42,2,14,41590
경기도,화성시,2022,6,17,42,7,40,0,18,41590
경기도,화성시,2022,7,15,34,5,36,2,14,41590
경기도,화성시,2022,8,22,33,6,31,1,5,41590
경기도,화성시,2022,9,16,29,4,29,1,9,41590
경기도,화성시,2022,10,27,44,5,44,3,12,41590
경기도,화성시,2022,11,25,46,4,45,2,17,41590
경기도,화성시,2022,12,20,41,3,40,1,18,41590
경기도,화성시,2023,1,16,32,3,33,1,13,41590
경기도,화성시,2023,2,13,30,5,28,1,12,41590
경기도,화성시,2023,3,26,36,3,36,0,7,41590
경기도,화성시,2023,4,24,35,1,33,1,10,41590
경기도,화성시,2023,5,19,43,6,42,1,18,41590
경기도,화성시,2023,6,21,38,5,38,1,12,41590
경기도,화성시,2023,7,23,40,1,40,0,16,41590
경기도,화성시,2023,8,10,28,5,29,1,13,41590
경기도,화성시,2023,9,19,35,7,35,0,9,41590
경기도,화성시,2023,10,16,41,6,39,1,19,41590
경기도,화성시,2023,11,28,48,2,46,1,18,41590
경기도,화성시,2023,12,26,51,2,49,0,23,41590
경기도,화성시,2024,1,24,42,5,41,0,13,41590
경기도,화성시,2024,2,18,36,2,35,0,16,41590
경기도,화성시,2024,3,17,29,5,31,2,7,41590
경기도,화성시,2024,4,21,44,9,44,0,14,41590
경기도,화성시,2024,5,26,53,9,54,2,18,41590
경기도,화성시,2024,6,32,52,7,45,0,13,41590
경기도,화성시,2024,7,34,48,3,44,0,11,41590
경기도,화성시,2024,8,22,37,2,37,1,13,41590
경기도,화성시,2024,9,32,48,6,50,2,10,41590
경기도,화성시,2024,10,36,66,14,66,1,16,41590
경기도,화성시,2024,11,23,48,4,49,2,21,41590
경기도,화성시,2024,12,29,56,8,56,3,19,41590
경상남도,거제시,2022,1,12,15,0,14,0,3,48310
경상남도,거제시,2022,2,4,11,1,11,0,6,48310
경상남도,거제시,2022,3,8,16,0,17,1,8,48310
경상남도,거제시,2022,4,7,22,5,21,0,10,48310
경상남도,거제시,2022,5,8,11,0,11,0,3,48310
경상남도,거제시,2022,6,8,12,0,12,0,4,48310
경상남도,거제시,2022,7,6,14,0,16,2,8,48310
경상남도,거제시,2022,8,5,12,1,12,0,6,48310
경상남도,거제시,2022,9,5,12,2,13,1,5,48310
경상남도,거제시,2022,10,4,14,1,15,1,9,48310
경상남도,거제시,2022,11,4,17,1,16,0,12,48310
경상남도,거제시,2022,12,7,12,2,11,1,3,48310
경상남도,거제시,2023,1,8,10,0,11,1,2,48310
경상남도,거제시,2023,2,5,12,0,12,0,7,48310
경상남도,거제시,2023,3,6,12,2,12,0,4,48310
경상남도,거제시,2023,4,7,15,0,14,0,8,48310
경상남도,거제시,2023,5,3,10,0,9,0,7,48310
경상남도,거제시,2023,6,7,18,4,20,2,7,48310
경상남도,거제시,2023,7,3,8,0,8,0,5,48310
경상남도,거제시,2023,8,9,14,3,14,0,2,48310
경상남도,거제시,2023,9,11,19,1,17,0,7,48310
경상남도,거제시,2023,10,7,11,0,12,2,4,48310
경상남도,거제시,2023,11,5,13,2,14,1,6,48310
경상남도,거제시,2023,12,10,15,0,16,1,5,48310
경상남도,거제시,2024,1,7,13,0,13,0,6,48310
경상남도,거제시,2024,2,6,14,0,14,0,8,48310
경상남도,거제시,2024,3,9,14,0,13,0,5,48310
경상남도,거제시,2024,4,3,8,0,8,0,5,48310
경상남도,거제시,2024,5,5,12,2,11,1,5,48310
경상남도,거제시,2024,6,6,14,0,14,0,8,48310
경상남도,거제시,2024,7,6,13,0,13,0,7,48310
경상남도,거제시,2024,8,7,17,1,17,0,9,48310
경상남도,거제시,2024,9,15,24,2,20,0,7,48310
경상남도,거제시,2024,10,15,26,2,20,0,9,48310
경상남도,거제시,2024,11,7,12,0,13,1,5,48310
경상남도,거제시,2024,12,14,19,0,19,0,5,48310
경상남도,거창군,2022,1,1,4,0,5,1,3,48880
경상남도,거창군,2022,2,1,1,0,1,0,0,48880
경상남도,거창군,2022,3,1,3,0,3,0,2,48880
경상남도,거창군,2022,4,0,1,0,1,0,1,48880
경상남도,거창군,2022,5,1,1,0,1,0,0,48880
경상남도,거창군,2022,6,2,2,0,2,0,0,48880
경상남도,거창군,2022,7,2,3,0,3,0,1,48880
경상남도,거창군,2022,8,0,3,0,3,0,3,48880
경상남도,거창군,2022,9,2,4,0,4,0,2,48880
경상남도,거창군,2022,10,0,5,0,5,0,5,48880
경상남도,거창군,2022,11,1,2,0,3,1,1,48880
경상남도,거창군,2022,12,0,0,0,0,0,0,48880
경상남도,거창군,2023,1,0,3,0,3,0,3,48880
경상남도,거창군,2023,2,0,4,0,5,1,4,48880
경상남도,거창군,2023,3,0,1,0,1,0,1,48880
경상남도,거창군,2023,4,1,1,0,1,0,0,48880
경상남도,거창군,2023,5,1,5,0,6,1,4,48880
경상남도,거창군,2023,6,0,2,0,2,0,2,48880
경상남도,거창군,2023,7,2,6,0,7,1,4,48880
경상남도,거창군,2023,8,0,2,0,2,0,2,48880
경상남도,거창군,2023,9,0,2,0,2,0,2,48880
경상남도,거창군,2023,10,2,7,1,7,0,4,48880
경상남도,거창군,2023,11,2,3,0,2,0,1,48880
경상남도,거창군,2023,12,1,4,0,4,0,3,48880
경상남도,거창군,2024,1,0,5,0,5,0,5,48880
경상남도,거창군,2024,2,3,4,0,5,1,1,48880
경상남도,거창군,2024,3,1,4,0,3,0,3,48880
경상남도,거창군,2024,4,2,6,0,4,0,4,48880
경상남도,거창군,2024,5,1,2,0,2,0,1,48880
경상남도,거창군,2024,6,1,3,0,3,0,2,48880
경상남도,거창군,2024,7,0,2,1,2,0,1,48880
경상남도,거창군,2024,8,0,0,0,0,0,0,48880
경상남도,거창군,2024,9,1,3,0,3,0,2,48880
경상남도,거창군,2024,10,1,2,0,2,0,1,48880
경상남도,거창군,2024,11,2,4,0,4,0,2,48880
경상남도,거창군,2024,12,2,3,0,3,0,1,48880
경상남도,고성군,2022,1,1,2,0,3,1,1,48820
경상남도,고성군,2022,2,1,2,0,2,0,1,48820
경상남도,고성군,2022,3,1,2,0,2,0,1,48820
경상남도,고성군,2022,4,0,4,0,4,0,4,48820
경상남도,고성군,2022,5,2,6,0,6,0,4,48820
경상남도,고성군,2022,6,2,5,0,5,0,3,48820
경상남도,고성군,2022,7,0,0,0,0,0,0,48820
경상남도,고성군,2022,8,2,4,0,4,0,2,48820
경상남도,고성군,2022,9,2,7,1,7,0,4,48820
경상남도,고성군,2022,10,1,6,0,6,0,5,48820
경상남도,고성군,2022,11,1,4,0,4,0,3,48820
경상남도,고성군,2022,12,0,2,0,2,0,2,48820
경상남도,고성군,2023,1,0,5,0,4,0,5,48820
경상남도,고성군,2023,2,0,4,0,4,0,4,48820
경상남도,고성군,2023,3,2,3,0,3,0,1,48820
경상남도,고성군,2023,4,0,2,0,2,0,2,48820
경상남도,고성군,2023,5,1,3,0,3,0,2,48820
경상남도,고성군,2023,6,0,2,0,2,0,2,48820
경상남도,고성군,2023,7,1,1,0,1,0,0,48820
경상남도,고성군,2023,8,1,6,0,6,0,5,48820
경상남도,고성군,2023,9,1,3,0,3,0,2,48820
경상남도,고성군,2023,10,1,3,0,4,1,2,48820
경상남도,고성군,2023,11,1,3,0,3,0,2,48820
경상남도,고성군,2023,12,3,7,0,7,1,4,48820
경상남도,고성군,2024,1,1,1,0,1,0,0,48820
경상남도,고성군,2024,2,0,2,0,2,0,2,48820
경상남도,고성군,2024,3,0,3,0,3,0,3,48820
경상남도,고성군,2024,4,1,4,0,4,0,3,48820
경상남도,고성군,2024,5,2,3,0,4,1,1,48820
경상남도,고성군,2024,6,2,2,0,2,0,0,48820
경상남도,고성군,2024,7,2,5,0,5,0,3,48820
경상남도,고성군,2024,8,2,2,0,2,0,0,48820
경상남도,고성군,2024,9,1,1,0,1,0,0,48820
경상남도,고성군,2024,10,0,2,0,2,0,2,48820
경상남도,고성군,2024,11,0,4,0,4,0,4,48820
경상남도,고성군,2024,12,1,3,2,2,0,0,48820
경상남도,김해시,2022,1,11,25,0,24,0,14,48250
경상남도,김해시,2022,2,16,27,2,24,0,9,48250
경상남도,김해시,2022,3,16,27,0,27,1,11,48250
경상남도,김해시,2022,4,12,31,3,33,2,16,48250
경상남도,김해시,2022,5,14,31,1,32,1,16,48250
경상남도,김해시,2022,6,16,25,1,25,0,8,48250
경상남도,김해시,2022,7,15,25,1,22,0,9,48250
경상남도,김해시,2022,8,11,25,1,27,2,13,48250
경상남도,김해시,2022,9,15,27,3,28,1,9,48250
경상남도,김해시,2022,10,20,33,1,35,3,12,48250
경상남도,김해시,2022,11,24,44,2,43,2,18,48250
경상남도,김해시,2022,12,20,40,4,36,0,16,48250
경상남도,김해시,2023,1,10,21,0,23,2,11,48250
경상남도,김해시,2023,2,9,19,0,19,0,10,48250
경상남도,김해시,2023,3,16,31,2,30,0,13,48250
경상남도,김해시,2023,4,18,33,2,33,1,13,48250
경상남도,김해시,2023,5,19,35,2,34,0,14,48250
경상남도,김해시,2023,6,14,42,7,36,0,21,48250
경상남도,김해시,2023,7,18,35,3,36,1,14,48250
경상남도,김해시,2023,8,13,25,1,25,0,11,48250
경상남도,김해시,2023,9,18,35,2,36,1,15,48250
경상남도,김해시,2023,10,13,27,3,27,0,11,48250
경상남도,김해시,2023,11,13,28,1,30,2,14,48250
경상남도,김해시,2023,12,15,30,4,28,0,11,48250
경상남도,김해시,2024,1,11,27,0,26,2,16,48250
경상남도,김해시,2024,2,14,25,0,24,0,11,48250
경상남도,김해시,2024,3,19,40,4,41,1,17,48250
경상남도,김해시,2024,4,17,35,4,34,1,14,48250
경상남도,김해시,2024,5,16,24,1,25,1,7,48250
경상남도,김해시,2024,6,5,15,0,15,0,10,48250
경상남도,김해시,2024,7,12,23,2,23,0,9,48250
경상남도,김해시,2024,8,11,26,0,26,1,15,48250
경상남도,김해시,2024,9,4,18,3,19,1,11,48250
경상남도,김해시,2024,10,20,38,2,38,2,16,48250
경상남도,김해시,2024,11,14,38,2,34,0,22,48250
경상남도,김해시,2024,12,17,35,2,33,2,16,48250
경상남도,남해군,2022,1,0,3,1,3,0,2,48840
경상남도,남해군,2022,2,0,0,0,0,0,0,48840
경상남도,남해군,2022,3,0,4,0,3,0,4,48840
경상남도,남해군,2022,4,0,1,0,1,0,1,48840
경상남도,남해군,2022,5,2,5,1,5,0,2,48840
경상남도,남해군,2022,6,1,4,2,4,0,1,48840
경상남도,남해군,2022,7,0,2,1,2,0,1,48840
경상남도,남해군,2022,8,2,3,1,3,0,0,48840
경상남도,남해군,2022,9,1,1,0,1,0,0,48840
경상남도,남해군,2022,10,2,3,0,5,2,1,48840
경상남도,남해군,2022,11,0,3,0,3,0,3,48840
경상남도,남해군,2022,12,0,1,0,3,2,1,48840
경상남도,남해군,2023,1,0,4,1,3,0,3,48840
경상남도,남해군,2023,2,0,2,0,3,1,2,48840
경상남도,남해군,2023,3,0,1,1,1,0,0,48840
경상남도,남해군,2023,4,0,5,1,5,0,4,48840
경상남도,남해군,2023,5,1,6,0,7,1,5,48840
경상남도,남해군,2023,6,1,2,0,2,0,1,48840
경상남도,남해군,2023,7,1,1,0,1,0,0,48840
경상남도,남해군,2023,8,0,2,0,2,0,2,48840
경상남도,남해군,2023,9,1,4,0,4,0,3,48840
경상남도,남해군,2023,10,1,1,0,1,0,0,48840
경상남도,남해군,2023,11,0,5,0,6,1,5,48840
경상남도,남해군,2023,12,0,1,0,1,0,1,48840
경상남도,남해군,2024,1,1,3,2,4,1,0,48840
경상남도,남해군,2024,2,0,0,0,0,0,0,48840
경상남도,남해군,2024,3,0,1,0,1,0,1,48840
경상남도,남해군,2024,4,1,7,0,6,0,6,48840
경상남도,남해군,2024,5,1,4,0,4,0,3,48840
경상남도,남해군,2024,6,0,3,1,3,0,2,48840
경상남도,남해군,2024,7,0,1,0,1,0,1,48840
경상남도,남해군,2024,8,0,2,0,2,0,2,48840
경상남도,남해군,2024,9,0,3,0,3,0,3,48840
경상남도,남해군,2024,10,0,2,0,3,1,2,48840
경상남도,남해군,2024,11,0,2,0,2,0,2,48840
경상남도,남해군,2024,12,0,2,0,3,1,2,48840
경상남도,밀양시,2022,1,4,7,0,6,0,3,48270
경상남도,밀양시,2022,2,6,7,0,7,0,1,48270
경상남도,밀양시,2022,3,0,3,2,3,0,1,48270
경상남도,밀양시,2022,4,2,4,0,4,0,2,48270
경상남도,밀양시,2022,5,1,6,0,5,0,5,48270
경상남도,밀양시,2022,6,1,10,2,9,0,7,48270
경상남도,밀양시,2022,7,3,4,0,5,1,1,48270
경상남도,밀양시,2022,8,4,7,0,7,0,3,48270
경상남도,밀양시,2022,9,3,10,1,9,0,6,48270
경상남도,밀양시,2022,10,3,10,0,10,0,7,48270
경상남도,밀양시,2022,11,6,11,0,11,0,5,48270
경상남도,밀양시,2022,12,5,6,0,6,2,1,48270
경상남도,밀양시,2023,1,3,4,0,4,0,1,48270
경상남도,밀양시,2023,2,3,5,1,5,0,1,48270
경상남도,밀양시,2023,3,4,10,2,10,0,4,48270
경상남도,밀양시,2023,4,2,3,0,3,0,1,48270
경상남도,밀양시,2023,5,4,6,1,6,0,1,48270
경상남도,밀양시,2023,6,3,6,1,5,0,2,48270
경상남도,밀양시,2023,7,6,11,2,11,0,3,48270
경상남도,밀양시,2023,8,1,5,1,5,0,3,48270
경상남도,밀양시,2023,9,3,10,1,8,0,6,48270
경상남도,밀양시,2023,10,0,4,1,4,0,3,48270
경상남도,밀양시,2023,11,0,3,0,3,0,3,48270
경상남도,밀양시,2023,12,1,7,0,7,0,6,48270
경상남도,밀양시,2024,1,4,7,1,7,0,2,48270
경상남도,밀양시,2024,2,5,11,2,12,1,4,48270
경상남도,밀양시,2024,3,2,8,1,8,0,5,48270
경상남도,밀양시,2024,4,2,4,0,5,2,2,48270
경상남도,밀양시,2024,5,2,8,2,8,0,4,48270
경상남도,밀양시,2024,6,0,3,0,3,0,3,48270
경상남도,밀양시,2024,7,3,8,1,8,0,4,48270
경상남도,밀양시,2024,8,2,9,1,11,2,6,48270
경상남도,밀양시,2024,9,2,12,3,12,0,7,48270
경상남도,밀양시,2024,10,1,4,0,6,2,3,48270
경상남도,밀양시,2024,11,1,7,1,7,0,5,48270
경상남도,밀양시,2024,12,1,4,0,3,0,3,48270
경상남도,사천시,2022,1,4,9,0,9,0,5,48240
경상남도,사천시,2022,2,2,5,0,6,1,3,48240
경상남도,사천시,2022,3,4,6,0,5,0,2,48240
경상남도,사천시,2022,4,3,6,0,6,0,3,48240
경상남도,사천시,2022,5,3,6,0,7,1,3,48240
경상남도,사천시,2022,6,9,13,0,12,0,4,48240
경상남도,사천시,2022,7,6,9,2,9,0,1,48240
경상남도,사천시,2022,8,6,13,0,14,1,7,48240
경상남도,사천시,2022,9,6,8,1,7,0,1,48240
경상남도,사천시,2022,10,2,9,0,9,0,7,48240
경상남도,사천시,2022,11,1,10,1,10,0,8,48240
경상남도,사천시,2022,12,4,7,0,7,0,3,48240
경상남도,사천시,2023,1,6,10,0,8,0,4,48240
경상남도,사천시,2023,2,1,9,0,9,0,8,48240
경상남도,사천시,2023,3,4,7,0,8,1,3,48240
경상남도,사천시,2023,4,8,12,0,13,2,4,48240
경상남도,사천시,2023,5,3,6,0,6,0,3,48240
경상남도,사천시,2023,6,1,4,0,4,0,3,48240
경상남도,사천시,2023,7,2,3,0,3,0,1,48240
경상남도,사천시,2023,8,4,7,0,8,1,3,48240
경상남도,사천시,2023,9,8,15,2,15,0,5,48240
경상남도,사천시,2023,10,6,15,2,14,0,7,48240
경상남도,사천시,2023,11,5,11,1,11,0,5,48240
경상남도,사천시,2023,12,3,8,0,8,0,5,48240
경상남도,사천시,2024,1,4,9,1,9,0,4,48240
경상남도,사천시,2024,2,4,7,0,8,1,3,48240
경상남도,사천시,2024,3,9,11,0,11,1,2,48240
경상남도,사천시,2024,4,6,11,2,11,0,3,48240
경상남도,사천시,2024,5,2,5,1,4,0,2,48240
경상남도,사천시,2024,6,2,11,0,10,0,9,48240
경상남도,사천시,2024,7,2,8,0,8,0,6,48240
경상남도,사천시,2024,8,7,15,2,14,0,6,48240
경상남도,사천시,2024,9,5,7,0,7,0,2,48240
경상남도,사천시,2024,10,3,6,1,6,0,2,48240
경상남도,사천시,2024,11,8,13,0,14,1,5,48240
경상남도,사천시,2024,12,7,13,2,13,1,4,48240
경상남도,산청군,2022,1,0,2,0,2,0,2,48860
경상남도,산청군,2022,2,0,0,0,0,0,0,48860
경상남도,산청군,2022,3,1,1,0,2,1,0,48860
경상남도,산청군,2022,4,1,1,0,1,0,0,48860
경상남도,산청군,2022,5,1,3,0,3,0,2,48860
경상남도,산청군,2022,6,3,5,0,5,0,2,48860
경상남도,산청군,2022,7,1,1,0,1,0,0,48860
경상남도,산청군,2022,8,1,1,0,1,0,0,48860
경상남도,산청군,2022,9,2,4,0,4,0,2,48860
경상남도,산청군,2022,10,2,3,0,3,0,1,48860
경상남도,산청군,2022,11,2,2,0,2,0,0,48860
경상남도,산청군,2022,12,0,0,0,1,1,0,48860
경상남도,산청군,2023,1,0,0,0,0,0,0,48860
경상남도,산청군,2023,2,0,1,0,1,0,1,48860
경상남도,산청군,2023,3,2,4,0,4,0,2,48860
경상남도,산청군,2023,4,0,1,0,2,1,1,48860
경상남도,산청군,2023,5,2,2,0,2,0,0,48860
경상남도,산청군,2023,6,0,4,0,4,0,4,48860
경상남도,산청군,2023,7,0,3,1,4,1,2,48860
경상남도,산청군,2023,8,0,0,0,0,0,0,48860
경상남도,산청군,2023,9,1,3,0,3,0,2,48860
경상남도,산청군,2023,10,3,7,2,7,0,2,48860
경상남도,산청군,2023,11,0,3,0,3,0,3,48860
경상남도,산청군,2023,12,0,1,0,1,0,1,48860
경상남도,산청군,2024,1,0,0,0,0,0,0,48860
경상남도,산청군,2024,2,0,1,0,1,0,1,48860
경상남도,산청군,2024,3,0,0,0,0,0,0,48860
경상남도,산청군,2024,4,1,3,0,3,0,2,48860
경상남도,산청군,2024,5,0,1,0,1,0,1,48860
경상남도,산청군,2024,6,1,2,0,1,0,1,48860
경상남도,산청군,2024,7,0,1,0,1,0,1,48860
경상남도,산청군,2024,8,0,1,0,2,1,1,48860
경상남도,산청군,2024,9,0,0,0,0,0,0,48860
경상남도,산청군,2024,10,1,2,0,2,0,1,48860
경상남도,산청군,2024,11,0,2,0,2,0,2,48860
경상남도,산청군,2024,12,0,0,0,0,0,0,48860
경상남도,양산시,2022,1,6,9,1,8,0,2,48330
경상남도,양산시,2022,2,4,12,1,13,1,7,48330
경상남도,양산시,2022,3,5,18,2,17,0,11,48330
경상남도,양산시,2022,4,8,20,6,20,1,6,48330
경상남도,양산시,2022,5,5,12,1,12,0,6,48330
경상남도,양산시,2022,6,2,9,1,9,0,6,48330
경상남도,양산시,2022,7,6,13,2,15,3,5,48330
경상남도,양산시,2022,8,8,13,1,14,1,4,48330
경상남도,양산시,2022,9,8,13,1,14,1,4,48330
경상남도,양산시,2022,10,9,23,3,23,0,11,48330
경상남도,양산시,2022,11,12,23,8,23,0,3,48330
경상남도,양산시,2022,12,8,21,3,20,0,10,48330
경상남도,양산시,2023,1,5,10,0,11,1,5,48330
경상남도,양산시,2023,2,1,13,3,12,0,9,48330
경상남도,양산시,2023,3,5,10,0,10,0,5,48330
경상남도,양산시,2023,4,16,26,1,24,0,9,48330
경상남도,양산시,2023,5,12,23,2,21,1,9,48330
경상남도,양산시,2023,6,9,13,1,13,0,3,48330
경상남도,양산시,2023,7,4,11,3,11,1,4,48330
경상남도,양산시,2023,8,9,18,1,17,0,8,48330
경상남도,양산시,2023,9,5,23,2,23,2,16,48330
경상남도,양산시,2023,10,8,16,3,17,1,5,48330
경상남도,양산시,2023,11,6,15,2,14,0,7,48330
경상남도,양산시,2023,12,8,19,1,20,1,10,48330
경상남도,양산시,2024,1,5,13,3,13,1,5,48330
경상남도,양산시,2024,2,4,6,0,5,0,2,48330
경상남도,양산시,2024,3,9,17,1,17,0,7,48330
경상남도,양산시,2024,4,12,24,3,22,0,9,48330
경상남도,양산시,2024,5,11,19,0,19,1,8,48330
경상남도,양산시,2024,6,7,16,2,17,1,7,48330
경상남도,양산시,2024,7,6,11,1,11,0,4,48330
경상남도,양산시,2024,8,7,14,2,14,0,5,48330
경상남도,양산시,2024,9,6,14,1,17,3,7,48330
경상남도,양산시,2024,10,8,21,1,20,0,12,48330
경상남도,양산시,2024,11,10,26,2,26,0,14,48330
경상남도,양산시,2024,12,7,15,2,15,0,6,48330
경상남도,의령군,2022,1,1,1,0,1,0,0,48720
경상남도,의령군,2022,2,1,1,0,1,0,0,48720
경상남도,의령군,2022,3,1,2,0,2,0,1,48720
경상남도,의령군,2022,4,1,4,0,4,0,3,48720
경상남도,의령군,2022,5,1,2,1,2,0,0,48720
경상남도,의령군,2022,6,0,1,0,1,0,1,48720
경상남도,의령군,2022,7,0,0,0,0,0,0,48720
경상남도,의령군,2022,8,1,1,0,1,0,0,48720
경상남도,의령군,2022,9,0,0,0,0,0,0,48720
경상남도,의령군,2022,10,2,4,1,4,0,1,48720
경상남도,의령군,2022,11,2,4,0,4,0,2,48720
경상남도,의령군,2022,12,0,0,0,0,0,0,48720
경상남도,의령군,2023,1,3,3,0,3,0,0,48720
경상남도,의령군,2023,2,0,1,0,1,0,1,48720
경상남도,의령군,2023,3,0,0,0,0,0,0,48720
경상남도,의령군,2023,4,0,1,0,1,0,1,48720
경상남도,의령군,2023,5,0,2,0,2,0,2,48720
경상남도,의령군,2023,6,1,1,0,1,0,0,48720
경상남도,의령군,2023,7,1,1,0,1,0,0,48720
경상남도,의령군,2023,8,2,3,0,3,0,1,48720
경상남도,의령군,2023,9,0,1,0,1,0,1,48720
경상남도,의령군,2023,10,0,1,0,1,0,1,48720
경상남도,의령군,2023,11,1,1,0,1,0,0,48720
경상남도,의령군,2023,12,1,2,0,1,0,1,48720
경상남도,의령군,2024,1,0,1,0,1,0,1,48720
경상남도,의령군,2024,2,2,3,0,3,0,1,48720
경상남도,의령군,2024,3,1,1,0,1,0,0,48720
경상남도,의령군,2024,4,0,1,0,1,0,1,48720
경상남도,의령군,2024,5,1,3,0,2,0,2,48720
경상남도,의령군,2024,6,1,3,0,2,0,2,48720
경상남도,의령군,2024,7,0,0,0,0,0,0,48720
경상남도,의령군,2024,8,0,0,0,0,0,0,48720
경상남도,의령군,2024,9,2,4,0,4,0,2,48720
경상남도,의령군,2024,10,2,4,0,4,0,2,48720
경상남도,의령군,2024,11,1,2,0,2,0,1,48720
경상남도,의령군,2024,12,0,2,0,2,0,2,48720
경상남도,진주시,2022,1,4,13,0,13,0,9,48170
경상남도,진주시,2022,2,4,10,0,10,0,6,48170
경상남도,진주시,2022,3,5,9,0,9,0,4,48170
경상남도,진주시,2022,4,7,17,0,17,0,10,48170
경상남도,진주시,2022,5,6,18,1,18,1,11,48170
경상남도,진주시,2022,6,9,17,0,16,0,8,48170
경상남도,진주시,2022,7,7,20,0,22,3,13,48170
경상남도,진주시,2022,8,5,17,0,16,0,12,48170
경상남도,진주시,2022,9,4,11,2,13,2,5,48170
경상남도,진주시,2022,10,13,22,0,22,2,9,48170
경상남도,진주시,2022,11,9,14,0,14,1,5,48170
경상남도,진주시,2022,12,6,16,0,16,0,10,48170
경상남도,진주시,2023,1,4,11,0,11,0,7,48170
경상남도,진주시,2023,2,1,6,2,6,0,3,48170
경상남도,진주시,2023,3,7,13,1,13,0,5,48170
경상남도,진주시,2023,4,5,14,2,14,0,7,48170
경상남도,진주시,2023,5,3,16,1,16,0,12,48170
경상남도,진주시,2023,6,9,19,0,20,1,10,48170
경상남도,진주시,2023,7,6,15,2,14,0,7,48170
경상남도,진주시,2023,8,5,11,1,11,0,5,48170
경상남도,진주시,2023,9,5,11,0,11,0,6,48170
경상남도,진주시,2023,10,13,25,3,24,2,9,48170
경상남도,진주시,2023,11,10,20,0,20,1,10,48170
경상남도,진주시,2023,12,4,17,0,18,1,13,48170
경상남도,진주시,2024,1,3,20,1,19,0,16,48170
경상남도,진주시,2024,2,6,12,0,11,1,6,48170
경상남도,진주시,2024,3,4,15,1,16,1,10,48170
경상남도,진주시,2024,4,5,15,0,15,0,10,48170
경상남도,진주시,2024,5,9,21,2,20,0,10,48170
