sido,sigungu,road_type,road_direction,address,signal_lat,signal_lon,road_shape,is_main_road,signal_type,has_ped_button,has_time_show,has_sound_signal,org_code,sg_uid
경기도,하남시,일반국도,3,경기도 하남시 덕풍동 405-1,37.54190154,127.2064644,2,1,2,0,1,1,4040000,SG_000213
경기도,하남시,시도,3,경기도 하남시 감이동 515,37.50126597,127.1632402,2,1,2,0,1,1,4040000,SG_000214
경기도,하남시,일반국도,3,경기도 하남시 덕풍동 405-1,37.54190154,127.2064644,2,1,2,0,1,1,4040000,SG_000215
경기도,하남시,시도,3,경기도 하남시 망월동 220-3,37.56832947,127.1975629,2,1,2,0,1,1,4040000,SG_000216
경기도,하남시,시도,3,경기도 하남시 망월동 220-3,37.56832947,127.1975629,2,1,2,0,1,1,4040000,SG_000217
경기도,구리시,시도,3,경기도 구리시 갈매동 568,37.63201702,127.1216241,2,0,2,0,1,1,3980000,SG_000218
경기도,구리시,시도,3,경기도 구리시 갈매동 568,37.63201702,127.1216241,2,1,2,0,1,1,3980000,SG_000219
경기도,구리시,시도,3,경기도 구리시 수택동 878-3,37.58697585,127.1400259,2,0,2,0,0,1,3980000,SG_000220
대구광역시,남구,특별시도,2,대구광역시 남구 봉덕동 920-6,35.84086039,128.6043198,2,1,2,0,0,0,6270000,SG_000221
대구광역시,남구,특별시도,1,대구광역시 남구 봉덕동 920-6,35.84086039,128.6043198,2,0,2,0,0,0,6270000,SG_000222
대구광역시,남구,특별시도,2,대구광역시 남구 봉덕동 1650,35.83961351,128.6050942,2,0,2,0,0,0,6270000,SG_000223
대구광역시,남구,특별시도,1,대구광역시 남구 봉덕동 920-4,35.84158565,128.6039067,2,0,2,0,0,0,6270000,SG_000224
대구광역시,남구,특별시도,2,대구광역시 남구 봉덕동 933-37,35.8414038,128.6045208,2,0,2,0,0,0,6270000,SG_000225
경기도,포천시,시도,3,경기도 포천시 군내면 구읍리 707-1,37.89250775,127.202373,2,1,2,0,1,1,5600000,SG_000226
경기도,하남시,시도,3,경기도 하남시 풍산동 609,37.55042938,127.1938732,2,1,2,0,1,1,4040000,SG_000227
경기도,하남시,시도,3,경기도 하남시 풍산동 631,37.54452001,127.195094,2,1,2,1,1,1,4040000,SG_000228
경기도,하남시,시도,3,경기도 하남시 망월동 1151,37.5622542,127.2000271,2,1,2,0,1,1,4040000,SG_000229
경기도,하남시,시도,3,경기도 하남시 망월동 1124,37.5657044,127.195203,2,1,2,0,1,1,4040000,SG_000230
경기도,하남시,시도,3,경기도 하남시 망월동 1122,37.56310319,127.1926972,2,1,2,0,1,1,4040000,SG_000231
경기도,하남시,시도,3,경기도 하남시 망월동 1127,37.56541287,127.1951191,2,1,2,0,1,1,4040000,SG_000232
경기도,하남시,시도,3,경기도 하남시 신장동 569,37.54055061,127.2214169,2,1,2,0,1,0,4040000,SG_000233
경기도,하남시,시도,3,경기도 하남시 풍산동 449-7,37.5448454,127.1920816,2,0,2,0,1,1,4040000,SG_000234
경기도,하남시,시도,3,경기도 하남시 미사동 272-1,37.569901,127.1996048,2,1,2,1,0,0,4040000,SG_000235
경기도,하남시,시도,3,경기도 하남시 미사동 272-1,37.56991093,127.1996048,2,1,2,1,0,0,4040000,SG_000236
경기도,하남시,시도,3,경기도 하남시 미사동 321-3,37.57008444,127.1994755,2,0,2,1,0,0,4040000,SG_000237
경기도,하남시,시도,3,경기도 하남시 미사동 321-3,37.57008444,127.1994755,2,1,2,1,0,0,4040000,SG_000238
경기도,하남시,시도,3,경기도 하남시 망월동 912,37.5685658,127.190647,2,1,2,0,1,1,4040000,SG_000239
경기도,하남시,시도,3,경기도 하남시 망월동 910,37.5686438,127.1922847,2,0,2,0,1,1,4040000,SG_000240
경기도,하남시,시도,3,경기도 하남시 망월동 910,37.5686438,127.1922847,2,0,2,0,1,1,4040000,SG_000241
경기도,의정부시,시도,3,경기도 의정부시 고산동 162,37.741917,127.116718,2,0,2,0,1,0,3820000,SG_000242
경기도,의정부시,시도,3,경기도 의정부시 고산동 84,37.739367,127.114654,2,0,2,0,1,0,3820000,SG_000243
경기도,의정부시,시도,3,경기도 의정부시 고산동 85,37.739419,127.115158,2,0,2,0,1,0,3820000,SG_000244
경기도,의정부시,시도,3,경기도 의정부시 고산동 85,37.739419,127.115158,2,0,2,0,1,0,3820000,SG_000245
경기도,의정부시,시도,3,경기도 의정부시 고산동 85,37.739442,127.115158,2,0,2,0,1,0,3820000,SG_000246
경기도,의정부시,시도,3,경기도 의정부시 고산동 87-2,37.73900567,127.1160155,2,0,2,0,1,0,3820000,SG_000247
경기도,의정부시,시도,3,경기도 의정부시 고산동 83-4,37.739283,127.115203,2,0,2,0,1,0,3820000,SG_000248
경기도,의정부시,시도,3,경기도 의정부시 고산동 83-4,37.739283,127.115203,2,0,2,0,1,0,3820000,SG_000249
경기도,의정부시,시도,3,경기도 의정부시 고산동 83-4,37.739282,127.115203,2,0,2,0,1,0,3820000,SG_000250
경기도,의정부시,일반국도,3,경기도 의정부시 가능동 562-6,37.746043,127.024874,1,0,2,0,0,0,3820000,SG_000251
경기도,의정부시,일반국도,3,경기도 의정부시 가능동 산 37-4,37.744828,127.025741,1,0,2,0,0,0,3820000,SG_000252
경기도,의정부시,시도,3,경기도 의정부시 신곡동 784-1,37.750278,127.077964,2,0,2,0,0,0,3820000,SG_000253
경기도,의정부시,시도,3,경기도 의정부시 신곡동 784-1,37.750278,127.077964,2,0,2,0,0,0,3820000,SG_000254
경기도,의정부시,시도,3,경기도 의정부시 신곡동 795,37.747614,127.078957,2,0,2,0,0,0,3820000,SG_000255
경상북도,구미시,시도,3,경상북도 구미시 사곡동 658-1,36.10089943,128.3592417,2,1,2,0,0,0,5080000,SG_000256
경상북도,구미시,시도,3,경상북도 구미시 사곡동 672-7,36.09845363,128.3587597,2,1,2,0,0,0,5080000,SG_000257
경상북도,구미시,시도,3,경상북도 구미시 사곡동 671-5,36.0987105,128.3587411,2,1,2,0,0,0,5080000,SG_000258
경상북도,구미시,시도,3,경상북도 구미시 사곡동 671-5,36.09878338,128.3587411,2,1,2,0,0,0,5080000,SG_000259
경상북도,구미시,시도,3,경상북도 구미시 사곡동 671-5,36.09876101,128.3587411,2,1,2,0,0,0,5080000,SG_000260
경기도,파주시,시도,3,경기도 파주시 문발동 621-2,37.72266336,126.7114864,1,1,2,0,1,0,4060000,SG_000261
경기도,구리시,시도,3,경기도 구리시 교문동 824,37.58684043,127.1352789,2,0,2,0,1,0,3980000,SG_000262
경기도,구리시,시도,3,경기도 구리시 교문동 823-1,37.58656358,127.1346291,2,0,2,0,1,1,3980000,SG_000263
경기도,구리시,시도,3,경기도 구리시 토평동 977-18,37.58990882,127.1481853,2,0,2,0,1,1,3980000,SG_000264
경기도,구리시,시도,3,경기도 구리시 인창동 487-15,37.60994419,127.1321782,2,0,2,0,1,0,3980000,SG_000265
경기도,구리시,시도,3,경기도 구리시 토평동 977-18,37.58990882,127.1481853,2,0,2,0,1,1,3980000,SG_000266
경기도,구리시,시도,3,경기도 구리시 갈매동 529,37.63722396,127.1214565,2,1,2,0,1,1,3980000,SG_000267
경기도,구리시,시도,3,경기도 구리시 갈매동 529,37.6372618,127.1214565,2,0,2,0,1,1,3980000,SG_000268
경기도,구리시,시도,3,경기도 구리시 수택동 873-6,37.586655,127.1382846,2,1,2,0,1,0,3980000,SG_000269
대구광역시,수성구,특별시도,1,대구광역시 수성구 만촌동 430-9,35.86976752,128.641534,2,1,2,0,0,0,6270000,SG_000270
대구광역시,수성구,특별시도,1,대구광역시 수성구 만촌동 430-9,35.86976752,128.641534,2,1,2,0,1,0,6270000,SG_000271
경기도,구리시,시도,3,경기도 구리시 갈매동 528-2,37.63755697,127.1212712,2,1,2,0,1,1,3980000,SG_000272
경기도,구리시,일반국도,3,경기도 구리시 사노동 226-4,37.63475985,127.1406365,2,1,2,0,1,1,3980000,SG_000273
경기도,구리시,시도,3,경기도 구리시 토평동 967-1,37.58977319,127.1491711,2,1,2,0,1,1,3980000,SG_000274
경기도,구리시,시도,3,경기도 구리시 토평동 967-1,37.58977319,127.1491711,2,1,2,0,1,1,3980000,SG_000275
경기도,구리시,시도,3,경기도 구리시 인창동 679-7,37.60696676,127.1392173,2,1,2,0,1,1,3980000,SG_000276
경기도,구리시,시도,3,경기도 구리시 인창동 681-1,37.60780939,127.1404976,1,0,2,0,1,1,3980000,SG_000277
경기도,구리시,시도,3,경기도 구리시 인창동 666-3,37.60726291,127.1422569,1,0,2,0,1,1,3980000,SG_000278
경기도,구리시,시도,3,경기도 구리시 갈매동 산 69-109,37.62251446,127.1082818,2,0,2,0,0,0,3980000,SG_000279
경기도,구리시,시도,3,경기도 구리시 인창동 672-3,37.6045543,127.1417371,2,0,2,0,0,1,3980000,SG_000280
경기도,구리시,시도,3,경기도 구리시 인창동 672-3,37.6045543,127.1417371,2,0,2,0,1,1,3980000,SG_000281
경기도,구리시,시도,3,경기도 구리시 인창동 672-3,37.6045543,127.1417371,2,1,2,0,0,1,3980000,SG_000282
경기도,구리시,시도,3,경기도 구리시 인창동 495-48,37.610931,127.1338757,2,0,2,0,1,1,3980000,SG_000283
경기도,구리시,시도,3,경기도 구리시 인창동 495-48,37.610931,127.1338757,2,0,2,0,1,1,3980000,SG_000284
경기도,구리시,시도,3,경기도 구리시 인창동 495-3,37.61005195,127.1344684,2,1,2,0,1,1,3980000,SG_000285
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 720,35.95127704,126.9740021,2,1,2,0,1,1,4681000,SG_000286
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 산 76-101,35.98867164,127.0907515,2,0,2,0,1,0,4681000,SG_000287
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 1383-1,35.98897646,127.0921164,2,0,2,0,1,0,4681000,SG_000288
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 577-65,35.98913386,127.0914631,2,0,2,0,1,0,4681000,SG_000289
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 산 78-57,35.98915023,127.0907951,2,0,2,0,1,0,4681000,SG_000290
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 740-13,35.94147007,126.984703,2,1,2,0,1,0,4681000,SG_000291
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 845-4,35.94039193,126.9775664,2,1,2,0,1,0,4681000,SG_000292
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 845-4,35.94035595,126.9775547,2,1,2,0,1,0,4681000,SG_000293
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 430-4,35.9404343,126.9850935,2,1,2,0,0,0,4681000,SG_000294
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 430-8,35.94093957,126.9849879,2,1,2,0,0,0,4681000,SG_000295
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 435-6,35.94039252,126.9850501,2,0,2,0,0,0,4681000,SG_000296
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 740-13,35.94147007,126.984703,2,0,2,0,0,0,4681000,SG_000297
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 신흥동 430-8,35.94093957,126.984938,2,1,2,0,0,0,4681000,SG_000298
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 팔봉동 876,35.95623431,127.0102126,2,0,2,0,0,0,4681000,SG_000299
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 팔봉동 902,35.96122252,127.0108476,2,1,2,0,0,0,4681000,SG_000300
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 마동 288-1,35.94001338,126.9618121,2,1,2,0,1,0,4681000,SG_000301
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 마동 288-1,35.94001338,126.961811,2,1,2,0,1,0,4681000,SG_000302
경기도,하남시,시도,3,경기도 하남시 망월동 1107,37.56210479,127.1917583,2,1,2,0,1,1,4040000,SG_000303
경기도,하남시,시도,3,경기도 하남시 초이동 642-2,37.52834116,127.1689272,2,0,2,1,0,1,4040000,SG_000304
경기도,구리시,시도,3,경기도 구리시 토평동 967-1,37.58977319,127.1491711,2,1,2,0,1,1,3980000,SG_000305
경기도,구리시,시도,3,경기도 구리시 갈매동 568,37.63561433,127.119538,2,0,2,0,1,1,3980000,SG_000306
경기도,구리시,일반국도,3,경기도 구리시 사노동 221-8,37.63471082,127.1409284,2,1,2,0,1,1,3980000,SG_000307
경기도,구리시,시도,3,경기도 구리시 갈매동 568,37.63201702,127.1216241,2,1,2,0,1,1,3980000,SG_000308
경기도,구리시,시도,3,경기도 구리시 갈매동 528-2,37.63755697,127.1212712,2,0,2,0,1,1,3980000,SG_000309
대구광역시,달서구,특별시도,1,대구광역시 달서구 대천동 597-8,35.82495325,128.506746,2,0,2,0,0,0,6270000,SG_000310
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 중앙동3가 50-6,35.93889509,126.9511192,2,1,2,0,1,0,4681000,SG_000311
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 중앙동3가 50-6,35.93883538,126.9511192,2,1,2,0,1,0,4681000,SG_000312
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동용리 747-1,35.98789489,127.096966,2,1,2,0,1,0,4681000,SG_000313
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동용리 684-58,35.98825784,127.0968037,2,1,2,0,1,0,4681000,SG_000314
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 1385,35.98816314,127.0931512,2,0,2,0,1,0,4681000,SG_000315
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 621-3,35.95699235,126.9841601,2,1,2,0,0,0,4681000,SG_000316
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 621-3,35.95699771,126.9841601,2,1,2,0,0,0,4681000,SG_000317
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 681,35.95723705,126.982908,2,1,2,0,0,0,4681000,SG_000318
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 658,35.95723475,126.9826193,2,0,2,0,0,0,4681000,SG_000319
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 낭산면 구평리 1559,36.04622865,126.9965436,2,1,2,0,0,0,4681000,SG_000320
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 낭산면 구평리 1558,36.04684387,126.9991268,2,0,2,0,0,0,4681000,SG_000321
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 낭산면 구평리 1560,36.044154,126.9955347,2,0,2,0,0,0,4681000,SG_000322
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 1410,35.98064001,127.0843111,2,0,2,0,0,0,4681000,SG_000323
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 평화동 346-6,35.93426544,126.9397777,2,0,2,0,1,0,4681000,SG_000324
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 평화동 342-18,35.93428077,126.9401919,2,1,2,0,1,0,4681000,SG_000325
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 평화동 389-5,35.93472304,126.9377551,2,0,2,0,1,0,4681000,SG_000326
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 평화동 390,35.93426771,126.9401661,2,1,2,0,1,0,4681000,SG_000327
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 734,35.95182394,126.9760672,2,0,2,0,1,1,4681000,SG_000328
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 714-2,35.95074297,126.9748732,2,0,2,0,1,1,4681000,SG_000329
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 191-6,35.95087677,126.9759214,2,1,2,0,1,1,4681000,SG_000330
경기도,구리시,일반국도,3,경기도 구리시 인창동 458-20,37.60989009,127.1360786,2,1,2,0,1,1,3980000,SG_000331
대구광역시,수성구,특별시도,1,대구광역시 수성구 만촌동 1425,35.87001242,128.640349,2,1,2,0,0,0,6270000,SG_000332
대구광역시,수성구,특별시도,2,대구광역시 수성구 만촌동 1429-5,35.86841426,128.6391735,2,1,2,0,0,0,6270000,SG_000333
대구광역시,수성구,특별시도,2,대구광역시 수성구 만촌동 1429-5,35.86841426,128.6391735,2,1,2,0,1,0,6270000,SG_000334
대구광역시,수성구,특별시도,1,대구광역시 수성구 만촌동 1429-5,35.86841426,128.6391735,2,0,2,0,0,0,6270000,SG_000335
대구광역시,수성구,특별시도,2,대구광역시 수성구 만촌동 658-1,35.86943782,128.641644,2,0,2,0,0,0,6270000,SG_000336
대구광역시,수성구,특별시도,2,대구광역시 수성구 만촌동 658-1,35.869465,128.641644,2,1,2,0,1,0,6270000,SG_000337
대구광역시,수성구,특별시도,2,대구광역시 수성구 만촌동 658-1,35.869465,128.641644,2,1,2,0,0,0,6270000,SG_000338
경기도,남양주시,시도,1,경기도 남양주시 다산동 466-8,37.596464,127.163622,2,1,2,1,1,0,3990000,SG_000339
경기도,남양주시,시도,2,경기도 남양주시 다산동 466-8,37.596464,127.163622,2,1,2,1,1,0,3990000,SG_000340
경기도,남양주시,일반국도,1,경기도 남양주시 다산동 4152-1,37.60528845,127.1571971,2,1,2,1,1,0,3990000,SG_000341
경기도,남양주시,일반국도,2,경기도 남양주시 다산동 4152-1,37.60528845,127.1571971,2,1,2,1,1,0,3990000,SG_000342
경기도,남양주시,시도,1,경기도 남양주시 다산동 4152-1,37.60528845,127.1571971,2,1,2,1,1,0,3990000,SG_000343
경기도,남양주시,시도,1,경기도 남양주시 다산동 6092,37.62274964,127.1594394,2,1,2,1,1,0,3990000,SG_000344
경기도,남양주시,시도,1,경기도 남양주시 다산동 4308-20,37.60736143,127.1510525,2,1,2,1,1,0,3990000,SG_000345
경기도,남양주시,시도,2,경기도 남양주시 다산동 4336-74,37.61069708,127.1514797,2,1,2,1,1,0,3990000,SG_000346
경기도,남양주시,시도,2,경기도 남양주시 다산동 4338-1,37.61035482,127.1518452,2,1,2,1,1,0,3990000,SG_000347
경기도,남양주시,시도,1,경기도 남양주시 다산동 4338-1,37.61035482,127.1518452,2,1,2,1,1,0,3990000,SG_000348
경기도,남양주시,시도,2,경기도 남양주시 다산동 4338-1,37.61035482,127.1518452,2,1,2,1,1,0,3990000,SG_000349
경기도,남양주시,시도,1,경기도 남양주시 다산동 4338-1,37.61035482,127.1518452,2,1,2,1,1,0,3990000,SG_000350
경기도,남양주시,시도,1,경기도 남양주시 다산동 4282-3,37.60509547,127.1529924,2,1,2,1,1,0,3990000,SG_000351
경기도,남양주시,시도,2,경기도 남양주시 다산동 4302-1,37.60970698,127.151846,2,1,2,1,1,0,3990000,SG_000352
